run,imp,exit_code,theta,scale,shape,gamma,e,var_type,site_class,sel_type,lnL,boundaries_hit,searches,converged,model,params,bin
355,1,3,0.000158872643328,na,na,0,0,ins,1,neu,105865.125501,neu_ins_e_1,500,True,indel_continuous_1class,30,14
212,1,3,0.000303476670806,133.358556911,0.144670262159,na,0.0217071064257,del,1,sel,102843.196123,sel_ins_shape|neu_ins_e_1,500,True,indel_continuous_1class,30,15
212,1,3,0.000254662675075,na,na,0,0.0128753602903,del,1,neu,102843.196123,sel_ins_shape|neu_ins_e_1,500,True,indel_continuous_1class,30,15
212,1,3,0.000159360211882,na,na,0,0,ins,1,neu,102843.196123,sel_ins_shape|neu_ins_e_1,500,True,indel_continuous_1class,30,15
212,1,3,0.000156953814053,0.186899620836,0.001,na,0.0271365510637,ins,1,sel,102843.196123,sel_ins_shape|neu_ins_e_1,500,True,indel_continuous_1class,30,15
424,1,3,0.000252706298222,na,na,0,0.0128628708466,del,1,neu,99060.1081147,neu_ins_e_1,500,True,indel_continuous_1class,30,16
424,1,3,0.000239101503421,106.185197459,0.0736492655721,na,0.0120432495856,del,1,sel,99060.1081147,neu_ins_e_1,500,True,indel_continuous_1class,30,16
424,1,3,0.000160237883032,1.67471224256,0.307692226119,na,0.0113309615274,ins,1,sel,99060.1081147,neu_ins_e_1,500,True,indel_continuous_1class,30,16
424,1,3,0.00015813974112,na,na,0,0,ins,1,neu,99060.1081147,neu_ins_e_1,500,True,indel_continuous_1class,30,16
169,1,3,0.000254613520324,71.4112269604,0.0992024775638,na,0.0202369684674,del,1,sel,96900.1753063,neu_ins_e_1,500,True,indel_continuous_1class,30,17
169,1,3,0.000253111817255,na,na,0,0.0128935879666,del,1,neu,96900.1753063,neu_ins_e_1,500,True,indel_continuous_1class,30,17
169,1,3,0.000158381801595,na,na,0,0,ins,1,neu,96900.1753063,neu_ins_e_1,500,True,indel_continuous_1class,30,17
169,1,3,0.000149830045998,157.97670489,0.00889539504484,na,0.00727123552692,ins,1,sel,96900.1753063,neu_ins_e_1,500,True,indel_continuous_1class,30,17
336,1,3,0.000301592725361,132.815444181,0.145862904405,na,0.0262728538309,del,1,sel,95598.813652,neu_ins_e_1,500,True,indel_continuous_1class,30,18
336,1,3,0.000254528349338,na,na,0,0.0128208991207,del,1,neu,95598.813652,neu_ins_e_1,500,True,indel_continuous_1class,30,18
336,1,3,0.000175894243694,172.135330517,0.0565201993436,na,0.0115142403221,ins,1,sel,95598.813652,neu_ins_e_1,500,True,indel_continuous_1class,30,18
336,1,3,0.000159297781597,na,na,0,0,ins,1,neu,95598.813652,neu_ins_e_1,500,True,indel_continuous_1class,30,18
52,1,3,0.000298494358209,142.504872105,0.138567090939,na,0.0177584306418,del,1,sel,94339.6866466,neu_ins_e_1,500,True,indel_continuous_1class,30,19
52,1,3,0.000254787008744,na,na,0,0.0128390048875,del,1,neu,94339.6866466,neu_ins_e_1,500,True,indel_continuous_1class,30,19
52,1,3,0.00017245749129,398.974656963,0.0126144090847,na,0.0418868688116,ins,1,sel,94339.6866466,neu_ins_e_1,500,True,indel_continuous_1class,30,19
52,1,3,0.000159452281781,na,na,0,0,ins,1,neu,94339.6866466,neu_ins_e_1,500,True,indel_continuous_1class,30,19
250,1,3,0.000254247545199,9.19839854371,0.293817995082,na,0.0156089817048,del,1,sel,92146.1019462,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,20
250,1,3,0.000252490034611,na,na,0,0.0127924355746,del,1,neu,92146.1019462,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,20
250,1,3,0.000158034056398,na,na,0,0,ins,1,neu,92146.1019462,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,20
250,1,3,0.0001520417375,0.1,0.001,na,0.0253433835896,ins,1,sel,92146.1019462,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,20
245,1,3,0.000282482841243,168.176532524,0.102272827532,na,0.00300992382901,del,1,sel,91719.2083216,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,21
245,1,3,0.000253106216207,na,na,0,0.0128467053441,del,1,neu,91719.2083216,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,21
245,1,3,0.000161603255351,0.1,0.001,na,0.00922929526773,ins,1,sel,91719.2083216,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,21
245,1,3,0.000158397296573,na,na,0,0,ins,1,neu,91719.2083216,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,21
298,1,3,0.000318335096622,167.84806974,0.140598989193,na,0.0125226456356,del,1,sel,90104.7949786,neu_ins_e_1,500,True,indel_continuous_1class,30,22
298,1,3,0.000253513114983,na,na,0,0.0129412368606,del,1,neu,90104.7949786,neu_ins_e_1,500,True,indel_continuous_1class,30,22
298,1,3,0.000164395102992,119.913782208,0.0335229098402,na,0.0149013321701,ins,1,sel,90104.7949786,neu_ins_e_1,500,True,indel_continuous_1class,30,22
298,1,3,0.000158612645563,na,na,0,0,ins,1,neu,90104.7949786,neu_ins_e_1,500,True,indel_continuous_1class,30,22
307,1,3,0.000253212085568,na,na,0,0.0127185448642,del,1,neu,89164.6397489,,500,True,indel_continuous_1class,30,23
307,1,3,0.00024367759536,133.828383576,0.0508427901978,na,0.0227975075605,del,1,sel,89164.6397489,,500,True,indel_continuous_1class,30,23
307,1,3,0.00017093453337,82.4925950339,0.0250975351,na,0.00114060222855,ins,1,sel,89164.6397489,,500,True,indel_continuous_1class,30,23
307,1,3,0.000158516876087,na,na,0,2.22044604925e-18,ins,1,neu,89164.6397489,,500,True,indel_continuous_1class,30,23
324,1,3,0.000298532231326,123.659499598,0.112137185705,na,0.0310858980752,del,1,sel,88438.5221073,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,24
324,1,3,0.000253799742308,na,na,0,0.0128372982503,del,1,neu,88438.5221073,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,24
324,1,3,0.000158834253309,na,na,0,0,ins,1,neu,88438.5221073,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,24
324,1,3,0.000156611597635,0.1,0.001,na,0.00062970204672,ins,1,sel,88438.5221073,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,24
141,1,3,0.000296480693263,124.619000929,0.117667440001,na,0.0183301222074,del,1,sel,87496.8417645,neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,25
141,1,3,0.000253144768678,na,na,0,0.0128733018344,del,1,neu,87496.8417645,neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,25
141,1,3,0.000158410462179,na,na,0,0,ins,1,neu,87496.8417645,neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,25
141,1,3,0.000157501111076,0.1,0.00100063891819,na,0.00355982915472,ins,1,sel,87496.8417645,neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,25
153,1,3,0.000254214698323,na,na,0,0.0127169015826,del,1,neu,86228.7801326,neu_ins_e_1,500,True,indel_continuous_1class,30,26
153,1,3,0.000252862370192,126.404717623,0.0632620895614,na,0.0240843970345,del,1,sel,86228.7801326,neu_ins_e_1,500,True,indel_continuous_1class,30,26
153,1,3,0.000183706623755,238.569735072,0.054920651511,na,0.0043218300579,ins,1,sel,86228.7801326,neu_ins_e_1,500,True,indel_continuous_1class,30,26
153,1,3,0.000159145498511,na,na,0,0,ins,1,neu,86228.7801326,neu_ins_e_1,500,True,indel_continuous_1class,30,26
95,1,3,0.000254838597914,na,na,0,0.0204824130614,del,1,neu,85523.3897926,sel_ins_e,500,True,indel_continuous_1class,30,27
95,1,3,0.000246334336751,110.535751338,0.0384229463292,na,0.0584864047411,del,1,sel,85523.3897926,sel_ins_e,500,True,indel_continuous_1class,30,27
95,1,3,0.000186919162715,10.2667874384,0.3701291671,na,0,ins,1,sel,85523.3897926,sel_ins_e,500,True,indel_continuous_1class,30,27
95,1,3,0.000161270105658,na,na,0,0.0188022830376,ins,1,neu,85523.3897926,sel_ins_e,500,True,indel_continuous_1class,30,27
496,1,3,0.00027717766131,124.87782751,0.109926006162,na,0.0149199610235,del,1,sel,84980.355957,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,28
496,1,3,0.000251470296318,na,na,0,0.0125543809758,del,1,neu,84980.355957,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,28
496,1,3,0.000157494218083,na,na,0,0,ins,1,neu,84980.355957,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,28
496,1,3,0.000157098540267,0.1,0.001,na,0.0160897526839,ins,1,sel,84980.355957,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,28
398,1,3,0.000275352004436,879.29335363,0.0523610332684,na,0.0132459253586,del,1,sel,84697.4615247,neu_ins_e_1,500,True,indel_continuous_1class,30,29
398,1,3,0.000252666632384,na,na,0,0.0128440610544,del,1,neu,84697.4615247,neu_ins_e_1,500,True,indel_continuous_1class,30,29
398,1,3,0.000176289930993,82.472291685,0.0197453346128,na,0.0222636816629,ins,1,sel,84697.4615247,neu_ins_e_1,500,True,indel_continuous_1class,30,29
398,1,3,0.000158123157599,na,na,0,0,ins,1,neu,84697.4615247,neu_ins_e_1,500,True,indel_continuous_1class,30,29
186,1,3,0.000306009573719,138.652634178,0.125786713048,na,0.00409239652397,del,1,sel,84489.8023393,neu_ins_e_1,500,True,indel_continuous_1class,30,30
186,1,3,0.000254047937186,na,na,0,0.0128075611461,del,1,neu,84489.8023393,neu_ins_e_1,500,True,indel_continuous_1class,30,30
186,1,3,0.000185267373198,155.610713094,0.0285713088428,na,0.0500572773765,ins,1,sel,84489.8023393,neu_ins_e_1,500,True,indel_continuous_1class,30,30
186,1,3,0.000159002833085,na,na,0,0,ins,1,neu,84489.8023393,neu_ins_e_1,500,True,indel_continuous_1class,30,30
260,1,3,0.000298769450296,166.631258251,0.104292806414,na,0.0452197970392,del,1,sel,84362.4187751,sel_ins_shape,500,True,indel_continuous_1class,30,31
260,1,3,0.000261257327129,na,na,0,0.0446769597706,del,1,neu,84362.4187751,sel_ins_shape,500,True,indel_continuous_1class,30,31
260,1,3,0.000186679290032,0.108443843047,0.001,na,0.0584380205139,ins,1,sel,84362.4187751,sel_ins_shape,500,True,indel_continuous_1class,30,31
260,1,3,0.000171502434855,na,na,0,0.0768235576075,ins,1,neu,84362.4187751,sel_ins_shape,500,True,indel_continuous_1class,30,31
140,1,3,0.00027160239318,118.116531854,0.0853652918003,na,0.0584361305163,del,1,sel,83616.7500268,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,32
140,1,3,0.000261396838509,na,na,0,0.0447612158145,del,1,neu,83616.7500268,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,32
140,1,3,0.000171647273677,na,na,0,0.0771153245067,ins,1,neu,83616.7500268,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,32
140,1,3,0.000171168363213,0.1,0.001,na,0.0510087992435,ins,1,sel,83616.7500268,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,32
357,1,3,0.000280600375272,176.329559278,0.0605540867996,na,0.0666485364694,del,1,sel,83481.0244483,r_19,500,True,indel_continuous_1class,30,33
357,1,3,0.000261613828831,na,na,0,0.0447369835259,del,1,neu,83481.0244483,r_19,500,True,indel_continuous_1class,30,33
357,1,3,0.000187337946484,325.331156851,0.0443506262041,na,0.0741907410426,ins,1,sel,83481.0244483,r_19,500,True,indel_continuous_1class,30,33
357,1,3,0.000171778965196,na,na,0,0.0770483343106,ins,1,neu,83481.0244483,r_19,500,True,indel_continuous_1class,30,33
219,1,3,0.000340104572908,104.246226633,0.171003136227,na,0.0211998390184,del,1,sel,83361.8697995,sel_ins_scale,500,True,indel_continuous_1class,30,34
219,1,3,0.000252441239003,na,na,0,0.0129669766831,del,1,neu,83361.8697995,sel_ins_scale,500,True,indel_continuous_1class,30,34
219,1,3,0.000178666187584,5000,0.00840570972096,na,0.000327928672018,ins,1,sel,83361.8697995,sel_ins_scale,500,True,indel_continuous_1class,30,34
219,1,3,0.000157932661999,na,na,0,3.80368228564e-06,ins,1,neu,83361.8697995,sel_ins_scale,500,True,indel_continuous_1class,30,34
122,1,3,0.000354571533219,127.556685258,0.180862780723,na,0.00841659859828,del,1,sel,82838.5468717,neu_ins_e_1,500,True,indel_continuous_1class,30,35
122,1,3,0.000253388773745,na,na,0,0.012948950016,del,1,neu,82838.5468717,neu_ins_e_1,500,True,indel_continuous_1class,30,35
122,1,3,0.000202019048214,117.432841949,0.099863943212,na,0.0297101266004,ins,1,sel,82838.5468717,neu_ins_e_1,500,True,indel_continuous_1class,30,35
122,1,3,0.000158531582315,na,na,0,0,ins,1,neu,82838.5468717,neu_ins_e_1,500,True,indel_continuous_1class,30,35
217,1,3,0.000252224725341,na,na,0,0.0130929633102,del,1,neu,82128.6661027,sel_del_scale|sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,36
217,1,3,0.000238494647148,5000,0.00853128785505,na,0.0286520216475,del,1,sel,82128.6661027,sel_del_scale|sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,36
217,1,3,0.000157741921874,na,na,0,0,ins,1,neu,82128.6661027,sel_del_scale|sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,36
217,1,3,0.000155800287527,0.1,0.001,na,0.0389534278894,ins,1,sel,82128.6661027,sel_del_scale|sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,36
388,1,3,0.000334994758186,133.018912359,0.186506395275,na,0.0340302636526,del,1,sel,81938.768651,sel_ins_e,500,True,indel_continuous_1class,30,37
388,1,3,0.000254583999031,na,na,0,0.0153345161644,del,1,neu,81938.768651,sel_ins_e,500,True,indel_continuous_1class,30,37
388,1,3,0.000199045529451,147.188874907,0.0801792475316,na,0,ins,1,sel,81938.768651,sel_ins_e,500,True,indel_continuous_1class,30,37
388,1,3,0.000159833654602,na,na,0,0.00590568183133,ins,1,neu,81938.768651,sel_ins_e,500,True,indel_continuous_1class,30,37
445,1,3,0.000279187692834,106.465312093,0.0934914881762,na,0.0366930916311,del,1,sel,81621.5736169,neu_ins_e_1,500,True,indel_continuous_1class,30,38
445,1,3,0.000253273589695,na,na,0,0.0128871069044,del,1,neu,81621.5736169,neu_ins_e_1,500,True,indel_continuous_1class,30,38
445,1,3,0.000214551987566,134.931166877,0.125062405056,na,0.0273828036372,ins,1,sel,81621.5736169,neu_ins_e_1,500,True,indel_continuous_1class,30,38
445,1,3,0.000158485168892,na,na,0,0,ins,1,neu,81621.5736169,neu_ins_e_1,500,True,indel_continuous_1class,30,38
397,1,3,0.000291422635404,88.6609712119,0.121955154906,na,0.0158486806342,del,1,sel,81316.9439563,sel_ins_e|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,40
397,1,3,0.000254143817135,na,na,0,0.0207089970803,del,1,neu,81316.9439563,sel_ins_e|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,40
397,1,3,0.000168276322921,0.1,0.001,na,0,ins,1,sel,81316.9439563,sel_ins_e|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,40
397,1,3,0.000160950848172,na,na,0,0.0195990161691,ins,1,neu,81316.9439563,sel_ins_e|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,40
279,1,3,0.000255459874271,na,na,0,0.0225381816296,del,1,neu,81271.9700353,sel_del_shape|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,39
279,1,3,0.000211685660614,0.100138576048,0.001,na,0.00131023681438,del,1,sel,81271.9700353,sel_del_shape|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,39
279,1,3,0.000164759588164,0.1,0.001,na,0.0150609553791,ins,1,sel,81271.9700353,sel_del_shape|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,39
279,1,3,0.000162266034491,na,na,0,0.024226993114,ins,1,neu,81271.9700353,sel_del_shape|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,39
377,1,3,0.000323173436477,123.842661844,0.134075377871,na,0.0339919384714,del,1,sel,81035.4233726,r_19|sel_ins_scale,500,True,indel_continuous_1class,30,42
377,1,3,0.000261460252646,na,na,0,0.0445543920174,del,1,neu,81035.4233726,r_19|sel_ins_scale,500,True,indel_continuous_1class,30,42
