run,imp,exit_code,theta,scale,shape,gamma,e,var_type,site_class,sel_type,lnL,boundaries_hit,searches,converged,model,params,bin
388,1,3,0.000161083309304,na,na,7.24419426191,0,ins,1,sel,31318.7711396,neu_ins_theta_1|sel_ins_e_1|neu_del_theta_1,500,True,indel_discrete_1class,28,43-137
388,1,3,1e-10,na,na,0,0.357243365701,del,1,neu,31318.7711396,neu_ins_theta_1|sel_ins_e_1|neu_del_theta_1,500,True,indel_discrete_1class,28,43-137
388,1,3,1e-10,na,na,0,0.138429240144,ins,1,neu,31318.7711396,neu_ins_theta_1|sel_ins_e_1|neu_del_theta_1,500,True,indel_discrete_1class,28,43-137
457,1,3,0.000260899563086,na,na,-2.67421096135,0.0429717825557,del,1,sel,30669.435341,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,12
457,1,3,0.000180821605121,na,na,-1.88892894025,0.0567449062129,ins,1,sel,30669.435341,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,12
457,1,3,1e-10,na,na,0,0.0414686051564,del,1,neu,30669.435341,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,12
457,1,3,1e-10,na,na,0,0.00818212441511,ins,1,neu,30669.435341,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,12
58,1,3,0.000257483769429,na,na,-2.20522208837,0.0439266499651,del,1,sel,25826.1713929,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,13
58,1,3,0.000175748925176,na,na,-1.45022533642,0.0735382673074,ins,1,sel,25826.1713929,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,13
58,1,3,1e-10,na,na,0,0.0249468148349,ins,1,neu,25826.1713929,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,13
58,1,3,1e-10,na,na,0,0.00323421806036,del,1,neu,25826.1713929,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,13
485,1,3,0.000260542870232,na,na,-2.19371897789,0.0454203274321,del,1,sel,22514.2383916,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,14
485,1,3,0.00018683432528,na,na,-1.84616394157,0.0674318205812,ins,1,sel,22514.2383916,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,14
485,1,3,1e-10,na,na,0,0.0255623970645,del,1,neu,22514.2383916,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,14
485,1,3,1e-10,na,na,0,0.021775986793,ins,1,neu,22514.2383916,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,14
63,1,3,0.000281356724524,na,na,-2.4016569587,0.0463746382213,del,1,sel,19682.7051752,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,15
63,1,3,0.000186835442582,na,na,-1.71199723957,0.061004896654,ins,1,sel,19682.7051752,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,15
63,1,3,1e-10,na,na,0,0.267870061107,del,1,neu,19682.7051752,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,15
63,1,3,1e-10,na,na,0,0.00523629348874,ins,1,neu,19682.7051752,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,15
108,1,3,0.000207668234468,na,na,22.1790779775,0,del,1,sel,16831.6926908,neu_ins_theta_1|sel_ins_gamma_1|neu_del_theta_1|sel_del_e_1,500,True,indel_discrete_1class,28,16
108,1,3,0.000161371414795,na,na,100,0.0151276082473,ins,1,sel,16831.6926908,neu_ins_theta_1|sel_ins_gamma_1|neu_del_theta_1|sel_del_e_1,500,True,indel_discrete_1class,28,16
108,1,3,1e-10,na,na,0,0.129103820073,ins,1,neu,16831.6926908,neu_ins_theta_1|sel_ins_gamma_1|neu_del_theta_1|sel_del_e_1,500,True,indel_discrete_1class,28,16
108,1,3,1e-10,na,na,0,0.0600057724878,del,1,neu,16831.6926908,neu_ins_theta_1|sel_ins_gamma_1|neu_del_theta_1|sel_del_e_1,500,True,indel_discrete_1class,28,16
292,1,3,0.000264346336246,na,na,-2.55762007506,0.0463126681624,del,1,sel,14705.4066508,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,17
292,1,3,0.000170202841338,na,na,-2.06719898065,0.0554725588936,ins,1,sel,14705.4066508,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,17
292,1,3,1e-10,na,na,0,0.464119605496,ins,1,neu,14705.4066508,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,17
292,1,3,1e-10,na,na,0,0.0212863621433,del,1,neu,14705.4066508,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,17
402,1,3,0.000271220322087,na,na,-2.58467231084,0.0381952459257,del,1,sel,13371.6728873,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,18
402,1,3,0.000188145476962,na,na,-2.17984949492,0.0518931847868,ins,1,sel,13371.6728873,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,18
402,1,3,1e-10,na,na,0,0.071821753624,ins,1,neu,13371.6728873,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,18
