run,imp,exit_code,theta,scale,shape,gamma,e,var_type,site_class,sel_type,lnL,boundaries_hit,searches,converged,model,params,bin
240,1,3,0.000187623698768,39.2872058866,0.258821527568,na,0,ins,1,sel,80417.7863355,sel_ins_e,500,True,indel_continuous_1class,30,44
240,1,3,0.000159354961783,na,na,0,0.00691063658736,ins,1,neu,80417.7863355,sel_ins_e,500,True,indel_continuous_1class,30,44
288,1,3,0.000309055596446,401.719527506,0.0894821982933,na,0.0582125285047,del,1,sel,80311.588762,,500,True,indel_continuous_1class,30,45
288,1,3,0.000261386336862,na,na,0,0.0446627154011,del,1,neu,80311.588762,,500,True,indel_continuous_1class,30,45
288,1,3,0.000172590752275,1013.20118889,0.0268039330488,na,0.06571810946,ins,1,sel,80311.588762,,500,True,indel_continuous_1class,30,45
288,1,3,0.000171617046663,na,na,0,0.0769004881118,ins,1,neu,80311.588762,,500,True,indel_continuous_1class,30,45
131,1,3,0.000257204997889,na,na,0,0.0291652748101,del,1,neu,80220.4208776,sel_del_shape|sel_del_scale|sel_ins_e,500,True,indel_continuous_1class,30,46
131,1,3,0.000246555327414,0.1,0.001,na,0.0505860133852,del,1,sel,80220.4208776,sel_del_shape|sel_del_scale|sel_ins_e,500,True,indel_continuous_1class,30,46
131,1,3,0.000224115092031,605.252133023,0.0932205070278,na,0,ins,1,sel,80220.4208776,sel_del_shape|sel_del_scale|sel_ins_e,500,True,indel_continuous_1class,30,46
131,1,3,0.000165079579522,na,na,0,0.0405679147085,ins,1,neu,80220.4208776,sel_del_shape|sel_del_scale|sel_ins_e,500,True,indel_continuous_1class,30,46
