run,imp,exit_code,theta,scale,shape,gamma,e,var_type,site_class,sel_type,lnL,boundaries_hit,searches,converged,model,params,window,rec_rate,callable,n_ins,theta_ins,pi_ins,tajd_ins,n_del,theta_del,pi_del,tajd_del
257,1,3,0.00017276484453,0.1,0.001,na,0.0514069633797,ins,1,sel,85227.84957,sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,333,1.35639209436,1414028,722,0.000143922086221,0.00013345228182,-0.304457829415,1055,0.000210301663383,0.000191729248866,-0.369963017676
49,1,3,0.000263327288341,na,na,0,0.0442180374255,del,1,neu,85227.7559831,r_19,500,True,indel_continuous_1class_equal_t,28,250,0.53203950787,1609991,808,0.000141460819564,0.00012836619649,-0.387537074701,963,0.000168597486684,0.000148582066281,-0.497232959904
49,1,3,0.000263327288341,88.624286142,0.122500068056,na,0.0477970689273,del,1,sel,85227.7559831,r_19,500,True,indel_continuous_1class_equal_t,28,250,0.53203950787,1609991,808,0.000141460819564,0.00012836619649,-0.387537074701,963,0.000168597486684,0.000148582066281,-0.497232959904
49,1,3,0.00017323773832,na,na,0,0.0762952148379,ins,1,neu,85227.7559831,r_19,500,True,indel_continuous_1class_equal_t,28,250,0.53203950787,1609991,808,0.000141460819564,0.00012836619649,-0.387537074701,963,0.000168597486684,0.000148582066281,-0.497232959904
49,1,3,0.00017323773832,1.07407120527,0.138129735953,na,0.0649932451797,ins,1,sel,85227.7559831,r_19,500,True,indel_continuous_1class_equal_t,28,250,0.53203950787,1609991,808,0.000141460819564,0.00012836619649,-0.387537074701,963,0.000168597486684,0.000148582066281,-0.497232959904
472,1,3,0.00026816408803,na,na,0,0.0434980829545,del,1,neu,85223.255561,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,108,3.80026512641,976736,785,0.00022653782115,0.000221645842566,-0.0903994334926,1057,0.000305032454721,0.000285009406194,-0.274991021267
472,1,3,0.00026816408803,0.1,0.001,na,0.0507767353305,del,1,sel,85223.255561,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,108,3.80026512641,976736,785,0.00022653782115,0.000221645842566,-0.0903994334926,1057,0.000305032454721,0.000285009406194,-0.274991021267
472,1,3,0.000178835482741,na,na,0,0.0766294164524,ins,1,neu,85223.255561,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,108,3.80026512641,976736,785,0.00022653782115,0.000221645842566,-0.0903994334926,1057,0.000305032454721,0.000285009406194,-0.274991021267
472,1,3,0.000178835482741,0.1,0.001,na,0.0637212434072,ins,1,sel,85223.255561,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,108,3.80026512641,976736,785,0.00022653782115,0.000221645842566,-0.0903994334926,1057,0.000305032454721,0.000285009406194,-0.274991021267
244,1,3,0.000250724246371,na,na,0,0.0135061995015,del,1,neu,85220.5464519,sel_ins_e,500,True,indel_continuous_1class_equal_t,28,423,1.26501145296,1753571,774,0.000124413028927,0.000111768920016,-0.425428911685,1008,0.000162026270231,0.000151432344867,-0.273881041969
244,1,3,0.000250724246371,243.146981324,0.0855300527954,na,0.0203588172828,del,1,sel,85220.5464519,sel_ins_e,500,True,indel_continuous_1class_equal_t,28,423,1.26501145296,1753571,774,0.000124413028927,0.000111768920016,-0.425428911685,1008,0.000162026270231,0.000151432344867,-0.273881041969
244,1,3,0.000157520703327,na,na,0,0.00196267940594,ins,1,neu,85220.5464519,sel_ins_e,500,True,indel_continuous_1class_equal_t,28,423,1.26501145296,1753571,774,0.000124413028927,0.000111768920016,-0.425428911685,1008,0.000162026270231,0.000151432344867,-0.273881041969
244,1,3,0.000157520703327,2.89778114972,0.432400687823,na,0,ins,1,sel,85220.5464519,sel_ins_e,500,True,indel_continuous_1class_equal_t,28,423,1.26501145296,1753571,774,0.000124413028927,0.000111768920016,-0.425428911685,1008,0.000162026270231,0.000151432344867,-0.273881041969
148,1,3,0.00026451914465,na,na,0,0.0441304388442,del,1,neu,85206.9621166,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,124,0.818399237556,1436798,745,0.000146153363804,0.000132527877596,-0.39021138132,1017,0.000199514055018,0.000171536401007,-0.587403689845
148,1,3,0.00026451914465,1.26743604218,0.848162236793,na,0.0560700140224,del,1,sel,85206.9621166,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,124,0.818399237556,1436798,745,0.000146153363804,0.000132527877596,-0.39021138132,1017,0.000199514055018,0.000171536401007,-0.587403689845
148,1,3,0.000173624104703,na,na,0,0.075919784007,ins,1,neu,85206.9621166,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,124,0.818399237556,1436798,745,0.000146153363804,0.000132527877596,-0.39021138132,1017,0.000199514055018,0.000171536401007,-0.587403689845
148,1,3,0.000173624104703,0.1,0.001,na,0.0769448171096,ins,1,sel,85206.9621166,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,124,0.818399237556,1436798,745,0.000146153363804,0.000132527877596,-0.39021138132,1017,0.000199514055018,0.000171536401007,-0.587403689845
137,1,3,0.000260920270771,na,na,0,0.0446500174071,del,1,neu,85197.316867,r_19,500,True,indel_continuous_1class_equal_t,28,327,0.886504512207,1593534,762,0.000134785102927,0.000121841074453,-0.401987753573,1002,0.000177237103849,0.000161567407972,-0.370331585587
137,1,3,0.000260920270771,1443.20572755,0.030221627433,na,0.0450047536862,del,1,sel,85197.316867,r_19,500,True,indel_continuous_1class_equal_t,28,327,0.886504512207,1593534,762,0.000134785102927,0.000121841074453,-0.401987753573,1002,0.000177237103849,0.000161567407972,-0.370331585587
137,1,3,0.000171718941901,na,na,0,0.0771946243355,ins,1,neu,85197.316867,r_19,500,True,indel_continuous_1class_equal_t,28,327,0.886504512207,1593534,762,0.000134785102927,0.000121841074453,-0.401987753573,1002,0.000177237103849,0.000161567407972,-0.370331585587
137,1,3,0.000171718941901,19.3522720116,0.0691561817736,na,0.0486745065817,ins,1,sel,85197.316867,r_19,500,True,indel_continuous_1class_equal_t,28,327,0.886504512207,1593534,762,0.000134785102927,0.000121841074453,-0.401987753573,1002,0.000177237103849,0.000161567407972,-0.370331585587
78,1,3,0.000262012091433,na,na,0,0.0441294389932,del,1,neu,85143.5456917,r_19,500,True,indel_continuous_1class_equal_t,28,262,0.612475455746,1533824,743,0.000136540516763,0.000122452805949,-0.431849264655,999,0.000183585432363,0.00015905550956,-0.559680194052
78,1,3,0.000262012091433,4.35848875605,0.395876628579,na,0.0577423062385,del,1,sel,85143.5456917,r_19,500,True,indel_continuous_1class_equal_t,28,262,0.612475455746,1533824,743,0.000136540516763,0.000122452805949,-0.431849264655,999,0.000183585432363,0.00015905550956,-0.559680194052
78,1,3,0.000171889544052,na,na,0,0.0758233328657,ins,1,neu,85143.5456917,r_19,500,True,indel_continuous_1class_equal_t,28,262,0.612475455746,1533824,743,0.000136540516763,0.000122452805949,-0.431849264655,999,0.000183585432363,0.00015905550956,-0.559680194052
78,1,3,0.000171889544052,15.8963078593,0.0761326898869,na,0.053731061052,ins,1,sel,85143.5456917,r_19,500,True,indel_continuous_1class_equal_t,28,262,0.612475455746,1533824,743,0.000136540516763,0.000122452805949,-0.431849264655,999,0.000183585432363,0.00015905550956,-0.559680194052
35,1,3,0.000265226623865,na,na,0,0.0444430744237,del,1,neu,85136.4099785,r_19,500,True,indel_continuous_1class_equal_t,28,130,0.464524557656,1472653,735,0.000140680910363,0.000122214090739,-0.549409654072,995,0.000190445586137,0.00016679528643,-0.520168289007
35,1,3,0.000265226623865,7.288894958,0.230636722255,na,0.0530548071741,del,1,sel,85136.4099785,r_19,500,True,indel_continuous_1class_equal_t,28,130,0.464524557656,1472653,735,0.000140680910363,0.000122214090739,-0.549409654072,995,0.000190445586137,0.00016679528643,-0.520168289007
35,1,3,0.000174756686474,na,na,0,0.076833510304,ins,1,neu,85136.4099785,r_19,500,True,indel_continuous_1class_equal_t,28,130,0.464524557656,1472653,735,0.000140680910363,0.000122214090739,-0.549409654072,995,0.000190445586137,0.00016679528643,-0.520168289007
35,1,3,0.000174756686474,2.20626559861,0.311363175435,na,0.0580543771962,ins,1,sel,85136.4099785,r_19,500,True,indel_continuous_1class_equal_t,28,130,0.464524557656,1472653,735,0.000140680910363,0.000122214090739,-0.549409654072,995,0.000190445586137,0.00016679528643,-0.520168289007
174,1,3,0.000264635712943,na,na,0,0.0442077653575,del,1,neu,85134.5115688,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,319,0.483832708242,1412095,723,0.000144318710389,0.000133072156134,-0.326147978857,1018,0.000203203938002,0.000172587911094,-0.631126626176
174,1,3,0.000264635712943,0.1,10.3021671659,na,0.0517683104394,del,1,sel,85134.5115688,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,319,0.483832708242,1412095,723,0.000144318710389,0.000133072156134,-0.326147978857,1018,0.000203203938002,0.000172587911094,-0.631126626176
174,1,3,0.000172915723344,na,na,0,0.075474858152,ins,1,neu,85134.5115688,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,319,0.483832708242,1412095,723,0.000144318710389,0.000133072156134,-0.326147978857,1018,0.000203203938002,0.000172587911094,-0.631126626176
174,1,3,0.000172915723344,0.1,0.001,na,0.072730330675,ins,1,sel,85134.5115688,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,319,0.483832708242,1412095,723,0.000144318710389,0.000133072156134,-0.326147978857,1018,0.000203203938002,0.000172587911094,-0.631126626176
99,1,3,0.000263437209745,na,na,0,0.0439565379594,del,1,neu,85119.3873838,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,410,4.04270256755,1217569,806,0.000186590581008,0.000177541002648,-0.203044919324,978,0.000226408918394,0.000211033106478,-0.284450043026
99,1,3,0.000263437209745,0.1,0.001,na,0.0629846818582,del,1,sel,85119.3873838,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,410,4.04270256755,1217569,806,0.000186590581008,0.000177541002648,-0.203044919324,978,0.000226408918394,0.000211033106478,-0.284450043026
99,1,3,0.000177038498828,na,na,0,0.0783342464077,ins,1,neu,85119.3873838,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,410,4.04270256755,1217569,806,0.000186590581008,0.000177541002648,-0.203044919324,978,0.000226408918394,0.000211033106478,-0.284450043026
99,1,3,0.000177038498828,0.1,0.001,na,0.0487750141894,ins,1,sel,85119.3873838,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,410,4.04270256755,1217569,806,0.000186590581008,0.000177541002648,-0.203044919324,978,0.000226408918394,0.000211033106478,-0.284450043026
407,1,3,0.000265813714745,na,na,0,0.0433800484776,del,1,neu,85111.4696874,r_19,500,True,indel_continuous_1class_equal_t,28,324,0.702110747819,1326760,707,0.000150201856822,0.00013345133614,-0.466703500521,1024,0.000217548375369,0.000190166468056,-0.527245805473
407,1,3,0.000265813714745,0.853875234992,0.4211302992,na,0.0418935296927,del,1,sel,85111.4696874,r_19,500,True,indel_continuous_1class_equal_t,28,324,0.702110747819,1326760,707,0.000150201856822,0.00013345133614,-0.466703500521,1024,0.000217548375369,0.000190166468056,-0.527245805473
407,1,3,0.000174701518396,na,na,0,0.0749019628745,ins,1,neu,85111.4696874,r_19,500,True,indel_continuous_1class_equal_t,28,324,0.702110747819,1326760,707,0.000150201856822,0.00013345133614,-0.466703500521,1024,0.000217548375369,0.000190166468056,-0.527245805473
407,1,3,0.000174701518396,0.100080965727,0.297048967614,na,0.0570358000476,ins,1,sel,85111.4696874,r_19,500,True,indel_continuous_1class_equal_t,28,324,0.702110747819,1326760,707,0.000150201856822,0.00013345133614,-0.466703500521,1024,0.000217548375369,0.000190166468056,-0.527245805473
108,1,3,0.000264933252774,na,na,0,0.0442035094383,del,1,neu,85098.3254814,r_19|sel_del_scale|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,214,1.119396134,1378364,727,0.000148668427058,0.000132605717625,-0.452194369706,993,0.000203064302708,0.000173035035127,-0.619423048138
108,1,3,0.000264933252774,0.1,9.53276038854,na,0.04770814502,del,1,sel,85098.3254814,r_19|sel_del_scale|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,214,1.119396134,1378364,727,0.000148668427058,0.000132605717625,-0.452194369706,993,0.000203064302708,0.000173035035127,-0.619423048138
108,1,3,0.000174083923363,na,na,0,0.0762314778779,ins,1,neu,85098.3254814,r_19|sel_del_scale|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,214,1.119396134,1378364,727,0.000148668427058,0.000132605717625,-0.452194369706,993,0.000203064302708,0.000173035035127,-0.619423048138
108,1,3,0.000174083923363,0.1,1.52745896234,na,0.0564570088591,ins,1,sel,85098.3254814,r_19|sel_del_scale|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,214,1.119396134,1378364,727,0.000148668427058,0.000132605717625,-0.452194369706,993,0.000203064302708,0.000173035035127,-0.619423048138
157,1,3,0.00026207851277,na,na,0,0.0443297793012,del,1,neu,85093.2318818,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,316,0.397370440095,1486186,746,0.000141486146699,0.000131180010266,-0.304888062927,991,0.000187952776647,0.000162847081477,-0.559497013322
157,1,3,0.00026207851277,0.85446001622,1.67803039796,na,0.0489211904477,del,1,sel,85093.2318818,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,316,0.397370440095,1486186,746,0.000141486146699,0.000131180010266,-0.304888062927,991,0.000187952776647,0.000162847081477,-0.559497013322
157,1,3,0.000171849769576,na,na,0,0.0761562961623,ins,1,neu,85093.2318818,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,316,0.397370440095,1486186,746,0.000141486146699,0.000131180010266,-0.304888062927,991,0.000187952776647,0.000162847081477,-0.559497013322
157,1,3,0.000171849769576,0.1,0.410761373533,na,0.0676875594143,ins,1,sel,85093.2318818,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,316,0.397370440095,1486186,746,0.000141486146699,0.000131180010266,-0.304888062927,991,0.000187952776647,0.000162847081477,-0.559497013322
179,1,3,0.000254511190044,na,na,0,0.0129133719729,del,1,neu,85091.2672003,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,119,1.26872776246,1573064,731,0.000130984299584,0.000118049869554,-0.413295155017,1008,0.000180618569057,0.000156228795991,-0.565634459428
179,1,3,0.000254511190044,18.5777108844,0.170357075207,na,0.0354070728968,del,1,sel,85091.2672003,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,119,1.26872776246,1573064,731,0.000130984299584,0.000118049869554,-0.413295155017,1008,0.000180618569057,0.000156228795991,-0.565634459428
179,1,3,0.000159152030045,na,na,0,0,ins,1,neu,85091.2672003,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,119,1.26872776246,1573064,731,0.000130984299584,0.000118049869554,-0.413295155017,1008,0.000180618569057,0.000156228795991,-0.565634459428
179,1,3,0.000159152030045,32.7867433262,0.0611193233799,na,0.0171786029541,ins,1,sel,85091.2672003,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,119,1.26872776246,1573064,731,0.000130984299584,0.000118049869554,-0.413295155017,1008,0.000180618569057,0.000156228795991,-0.565634459428
56,1,3,0.000264667912548,na,na,0,0.0442518546986,del,1,neu,85075.622244,r_19,500,True,indel_continuous_1class_equal_t,28,125,0.746576366548,1505346,717,0.000134255188957,0.000115874741719,-0.572969920401,991,0.000185560519186,0.000156372512925,-0.658859965053
56,1,3,0.000264667912548,3.13402035888,0.605185266803,na,0.0571758741999,del,1,sel,85075.622244,r_19,500,True,indel_continuous_1class_equal_t,28,125,0.746576366548,1505346,717,0.000134255188957,0.000115874741719,-0.572969920401,991,0.000185560519186,0.000156372512925,-0.658859965053
56,1,3,0.000174009100824,na,na,0,0.0762369268795,ins,1,neu,85075.622244,r_19,500,True,indel_continuous_1class_equal_t,28,125,0.746576366548,1505346,717,0.000134255188957,0.000115874741719,-0.572969920401,991,0.000185560519186,0.000156372512925,-0.658859965053
56,1,3,0.000174009100824,0.166333118899,5.10067504788,na,0.0795437650093,ins,1,sel,85075.622244,r_19,500,True,indel_continuous_1class_equal_t,28,125,0.746576366548,1505346,717,0.000134255188957,0.000115874741719,-0.572969920401,991,0.000185560519186,0.000156372512925,-0.658859965053
2,1,3,0.000261213304637,na,na,0,0.0444969215557,del,1,neu,85046.610228,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,306,0.377231295753,1486076,734,0.000139220534533,0.000126458078718,-0.38367945004,1001,0.000189863426522,0.000167792650967,-0.48692285616
2,1,3,0.000261213304637,12.7462683616,0.151792583498,na,0.0607628233199,del,1,sel,85046.610228,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,306,0.377231295753,1486076,734,0.000139220534533,0.000126458078718,-0.38367945004,1001,0.000189863426522,0.000167792650967,-0.48692285616
2,1,3,0.000171961458001,na,na,0,0.076904989495,ins,1,neu,85046.610228,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,306,0.377231295753,1486076,734,0.000139220534533,0.000126458078718,-0.38367945004,1001,0.000189863426522,0.000167792650967,-0.48692285616
2,1,3,0.000171961458001,0.1,5.71048878584,na,0.0699776059709,ins,1,sel,85046.610228,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,306,0.377231295753,1486076,734,0.000139220534533,0.000126458078718,-0.38367945004,1001,0.000189863426522,0.000167792650967,-0.48692285616
168,1,3,0.000263560401451,na,na,0,0.0439307632088,del,1,neu,85040.8411969,r_19,500,True,indel_continuous_1class_equal_t,28,220,0.936444157891,1527389,736,0.000135823967765,0.00012071512062,-0.465581830842,981,0.000181037109208,0.000155252904759,-0.596555134065
168,1,3,0.000263560401451,13.1853824205,0.232497850715,na,0.0546892213876,del,1,sel,85040.8411969,r_19,500,True,indel_continuous_1class_equal_t,28,220,0.936444157891,1527389,736,0.000135823967765,0.00012071512062,-0.465581830842,981,0.000181037109208,0.000155252904759,-0.596555134065
168,1,3,0.000173043372396,na,na,0,0.0755665797522,ins,1,neu,85040.8411969,r_19,500,True,indel_continuous_1class_equal_t,28,220,0.936444157891,1527389,736,0.000135823967765,0.00012071512062,-0.465581830842,981,0.000181037109208,0.000155252904759,-0.596555134065
168,1,3,0.000173043372396,1.80798003152,0.319042447015,na,0.0761014801257,ins,1,sel,85040.8411969,r_19,500,True,indel_continuous_1class_equal_t,28,220,0.936444157891,1527389,736,0.000135823967765,0.00012071512062,-0.465581830842,981,0.000181037109208,0.000155252904759,-0.596555134065
284,1,3,0.00025384664917,na,na,0,0.0128504808439,del,1,neu,85026.4547195,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,326,0.819311686584,1556371,726,0.000131483648938,0.000121696731151,-0.311528283367,995,0.000180201419688,0.00015488121507,-0.588555115291
284,1,3,0.00025384664917,3.8796901606,0.57757141606,na,0.0114497844626,del,1,sel,85026.4547195,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,326,0.819311686584,1556371,726,0.000131483648938,0.000121696731151,-0.311528283367,995,0.000180201419688,0.00015488121507,-0.588555115291
284,1,3,0.00015869860827,na,na,0,0,ins,1,neu,85026.4547195,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,326,0.819311686584,1556371,726,0.000131483648938,0.000121696731151,-0.311528283367,995,0.000180201419688,0.00015488121507,-0.588555115291
284,1,3,0.00015869860827,128.609824954,0.0107696220573,na,0.0322902539734,ins,1,sel,85026.4547195,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,326,0.819311686584,1556371,726,0.000131483648938,0.000121696731151,-0.311528283367,995,0.000180201419688,0.00015488121507,-0.588555115291
201,1,3,0.000263590581624,na,na,0,0.0439390028353,del,1,neu,85026.2652626,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,278,0.93351348071,1130141,787,0.000196286467355,0.00019983999202,0.0757868645519,1005,0.000250658068223,0.000234842610929,-0.26429426449
201,1,3,0.000263590581624,0.1,0.001,na,0.062470127213,del,1,sel,85026.2652626,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,278,0.93351348071,1130141,787,0.000196286467355,0.00019983999202,0.0757868645519,1005,0.000250658068223,0.000234842610929,-0.26429426449
201,1,3,0.000176685456269,na,na,0,0.078074406448,ins,1,neu,85026.2652626,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,278,0.93351348071,1130141,787,0.000196286467355,0.00019983999202,0.0757868645519,1005,0.000250658068223,0.000234842610929,-0.26429426449
201,1,3,0.000176685456269,0.1,0.001,na,0.0672087254895,ins,1,sel,85026.2652626,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,278,0.93351348071,1130141,787,0.000196286467355,0.00019983999202,0.0757868645519,1005,0.000250658068223,0.000234842610929,-0.26429426449
324,1,3,0.000261252099853,na,na,0,0.0430999537699,del,1,neu,84997.7796978,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,109,4.22369502721,1283604,767,0.000168427328262,0.000160547137099,-0.195847304674,1011,0.00022200786033,0.000207179817222,-0.279774928712
324,1,3,0.000261252099853,0.1,0.001,na,0.0740177753274,del,1,sel,84997.7796978,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,109,4.22369502721,1283604,767,0.000168427328262,0.000160547137099,-0.195847304674,1011,0.00022200786033,0.000207179817222,-0.279774928712
324,1,3,0.00017512867468,na,na,0,0.0765139405846,ins,1,neu,84997.7796978,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,109,4.22369502721,1283604,767,0.000168427328262,0.000160547137099,-0.195847304674,1011,0.00022200786033,0.000207179817222,-0.279774928712
324,1,3,0.00017512867468,0.1,0.001,na,0.10305777852,ins,1,sel,84997.7796978,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,109,4.22369502721,1283604,767,0.000168427328262,0.000160547137099,-0.195847304674,1011,0.00022200786033,0.000207179817222,-0.279774928712
392,1,3,0.000265888770143,na,na,0,0.0448840758488,del,1,neu,84994.3158636,r_19|sel_del_scale|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,3,1.30968924816,1380702,709,0.000144741989786,0.00013080683823,-0.402910888775,965,0.000197004259722,0.000162278243051,-0.738291202589
392,1,3,0.000265888770143,0.1,14.6622318291,na,0.0315104188046,del,1,sel,84994.3158636,r_19|sel_del_scale|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,3,1.30968924816,1380702,709,0.000144741989786,0.00013080683823,-0.402910888775,965,0.000197004259722,0.000162278243051,-0.738291202589
392,1,3,0.000174030299344,na,na,0,0.0768928212718,ins,1,neu,84994.3158636,r_19|sel_del_scale|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,3,1.30968924816,1380702,709,0.000144741989786,0.00013080683823,-0.402910888775,965,0.000197004259722,0.000162278243051,-0.738291202589
392,1,3,0.000174030299344,0.1,0.908541063123,na,0.0492531058784,ins,1,sel,84994.3158636,r_19|sel_del_scale|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,3,1.30968924816,1380702,709,0.000144741989786,0.00013080683823,-0.402910888775,965,0.000197004259722,0.000162278243051,-0.738291202589
431,1,3,0.000263938542516,na,na,0,0.0439074260276,del,1,neu,84990.0323805,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,117,1.4940719173,1386681,732,0.000148793093619,0.00013351076571,-0.429873605952,975,0.000198187522238,0.000171564522163,-0.562651085451
431,1,3,0.000263938542516,1.75969014343,0.677958335827,na,0.0449629665517,del,1,sel,84990.0323805,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,117,1.4940719173,1386681,732,0.000148793093619,0.00013351076571,-0.429873605952,975,0.000198187522238,0.000171564522163,-0.562651085451
431,1,3,0.000174125858176,na,na,0,0.0761540683578,ins,1,neu,84990.0323805,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,117,1.4940719173,1386681,732,0.000148793093619,0.00013351076571,-0.429873605952,975,0.000198187522238,0.000171564522163,-0.562651085451
431,1,3,0.000174125858176,0.1,0.00100046798069,na,0.0711114347882,ins,1,sel,84990.0323805,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,117,1.4940719173,1386681,732,0.000148793093619,0.00013351076571,-0.429873605952,975,0.000198187522238,0.000171564522163,-0.562651085451
322,1,3,0.000262092714903,na,na,0,0.0447174402894,del,1,neu,84985.5121336,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,274,0.831603397069,1555783,739,0.000133888622729,0.000122135149615,-0.367425171569,972,0.000176102491601,0.000153698203819,-0.532869789396
322,1,3,0.000262092714903,31.0948393103,0.172766072963,na,0.0377731147127,del,1,sel,84985.5121336,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,274,0.831603397069,1555783,739,0.000133888622729,0.000122135149615,-0.367425171569,972,0.000176102491601,0.000153698203819,-0.532869789396
322,1,3,0.000172325740837,na,na,0,0.0771208983459,ins,1,neu,84985.5121336,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,274,0.831603397069,1555783,739,0.000133888622729,0.000122135149615,-0.367425171569,972,0.000176102491601,0.000153698203819,-0.532869789396
322,1,3,0.000172325740837,0.1,3.9173040922,na,0.0782100043547,ins,1,sel,84985.5121336,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,274,0.831603397069,1555783,739,0.000133888622729,0.000122135149615,-0.367425171569,972,0.000176102491601,0.000153698203819,-0.532869789396
132,1,3,0.000262050308301,na,na,0,0.0434733433026,del,1,neu,84969.3828248,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,173,3.15983517741,1318644,763,0.00016309672195,0.000152389400339,-0.274803658957,986,0.000210764571223,0.000191903676488,-0.374829763721
132,1,3,0.000262050308301,17.023115951,0.0122747517784,na,0.0739217489533,del,1,sel,84969.3828248,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,173,3.15983517741,1318644,763,0.00016309672195,0.000152389400339,-0.274803658957,986,0.000210764571223,0.000191903676488,-0.374829763721
132,1,3,0.000174495107725,na,na,0,0.0763787498419,ins,1,neu,84969.3828248,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,173,3.15983517741,1318644,763,0.00016309672195,0.000152389400339,-0.274803658957,986,0.000210764571223,0.000191903676488,-0.374829763721
132,1,3,0.000174495107725,0.1,0.001,na,0.0745674279505,ins,1,sel,84969.3828248,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,173,3.15983517741,1318644,763,0.00016309672195,0.000152389400339,-0.274803658957,986,0.000210764571223,0.000191903676488,-0.374829763721
