run,imp,exit_code,theta,scale,shape,gamma,e,var_type,site_class,sel_type,lnL,boundaries_hit,searches,converged,model,params,alpha,window,rec_rate,callable,n_ins,theta_ins,pi_ins,tajd_ins,n_del,theta_del,pi_del,tajd_del
87,1,3,0.000135099716088,na,na,0,0,ins,1,neu,88305.0686591,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,270,0.742925436281,1845640,676,0.000103239991326,9.42220584729e-05,-0.36549828867,1095,0.000167230459322,0.000148318255599,-0.47379714552
87,1,3,0.000128819611161,88.3539745656,0.0394559366117,na,0.0204975247414,ins,1,sel,88305.0686591,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,270,0.742925436281,1845640,676,0.000103239991326,9.42220584729e-05,-0.36549828867,1095,0.000167230459322,0.000148318255599,-0.47379714552
121,1,3,0.00025950259527,74.619473413,0.196461628032,na,0.0186748220273,del,1,sel,88292.0907956,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,8,4.82176632367,1830657,791,0.000121791719011,0.000110682149978,-0.381865599941,972,0.00014966062058,0.000128458339216,-0.593376727223
121,1,3,0.000212520247105,na,na,0,0.0135613742491,del,1,neu,88292.0907956,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,8,4.82176632367,1830657,791,0.000121791719011,0.000110682149978,-0.381865599941,972,0.00014966062058,0.000128458339216,-0.593376727223
121,1,3,0.000164215830847,127.060639412,0.0665717225702,na,0.0151938478118,ins,1,sel,88292.0907956,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,8,4.82176632367,1830657,791,0.000121791719011,0.000110682149978,-0.381865599941,972,0.00014966062058,0.000128458339216,-0.593376727223
121,1,3,0.000135453666328,na,na,0,0,ins,1,neu,88292.0907956,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,8,4.82176632367,1830657,791,0.000121791719011,0.000110682149978,-0.381865599941,972,0.00014966062058,0.000128458339216,-0.593376727223
104,1,3,0.000258078984565,63.3091161043,0.107671165101,na,0.0296217877512,del,1,sel,88284.9035483,sel_ins_e,500,True,indel_continuous_1class,30,NA,352,1.62595471801,1587174,791,0.000140475375069,0.000129747323827,-0.319706690113,986,0.000175105840478,0.000155622508937,-0.466049424803
104,1,3,0.000213451131801,na,na,0,0.0215255789301,del,1,neu,88284.9035483,sel_ins_e,500,True,indel_continuous_1class,30,NA,352,1.62595471801,1587174,791,0.000140475375069,0.000129747323827,-0.319706690113,986,0.000175105840478,0.000155622508937,-0.466049424803
104,1,3,0.000172732432127,130.732107777,0.0384971294192,na,0,ins,1,sel,88284.9035483,sel_ins_e,500,True,indel_continuous_1class,30,NA,352,1.62595471801,1587174,791,0.000140475375069,0.000129747323827,-0.319706690113,986,0.000175105840478,0.000155622508937,-0.466049424803
104,1,3,0.000137654823254,na,na,0,0.0193883090294,ins,1,neu,88284.9035483,sel_ins_e,500,True,indel_continuous_1class,30,NA,352,1.62595471801,1587174,791,0.000140475375069,0.000129747323827,-0.319706690113,986,0.000175105840478,0.000155622508937,-0.466049424803
464,1,3,0.000288850615833,143.151171661,0.156799910712,na,0.0162593841733,del,1,sel,88284.7474785,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,250,0.53203950787,1609991,808,0.000141460819564,0.00012836619649,-0.387537074701,963,0.000168597486684,0.000148582066281,-0.497232959904
464,1,3,0.000212528913635,na,na,0,0.0136966237354,del,1,neu,88284.7474785,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,250,0.53203950787,1609991,808,0.000141460819564,0.00012836619649,-0.387537074701,963,0.000168597486684,0.000148582066281,-0.497232959904
464,1,3,0.000194111822942,96.3320529312,0.0739548436804,na,0.026434604959,ins,1,sel,88284.7474785,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,250,0.53203950787,1609991,808,0.000141460819564,0.00012836619649,-0.387537074701,963,0.000168597486684,0.000148582066281,-0.497232959904
464,1,3,0.000135411173856,na,na,0,0,ins,1,neu,88284.7474785,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,250,0.53203950787,1609991,808,0.000141460819564,0.00012836619649,-0.387537074701,963,0.000168597486684,0.000148582066281,-0.497232959904
169,1,3,0.000295421459301,136.999704616,0.0723609926953,na,0.00783879630909,del,1,sel,88284.4281507,sel_ins_e,500,True,indel_continuous_1class,30,NA,333,1.35639209436,1414028,722,0.000143922086221,0.00013345228182,-0.304457829415,1055,0.000210301663383,0.000191729248866,-0.369963017676
169,1,3,0.000213447302385,na,na,0,0.0179669706826,del,1,neu,88284.4281507,sel_ins_e,500,True,indel_continuous_1class,30,NA,333,1.35639209436,1414028,722,0.000143922086221,0.00013345228182,-0.304457829415,1055,0.000210301663383,0.000191729248866,-0.369963017676
169,1,3,0.000171588787716,122.414973411,0.0167843458825,na,0,ins,1,sel,88284.4281507,sel_ins_e,500,True,indel_continuous_1class,30,NA,333,1.35639209436,1414028,722,0.000143922086221,0.00013345228182,-0.304457829415,1055,0.000210301663383,0.000191729248866,-0.369963017676
169,1,3,0.000136918064861,na,na,0,0.0107109295994,ins,1,neu,88284.4281507,sel_ins_e,500,True,indel_continuous_1class,30,NA,333,1.35639209436,1414028,722,0.000143922086221,0.00013345228182,-0.304457829415,1055,0.000210301663383,0.000191729248866,-0.369963017676
287,1,3,0.000213478128544,na,na,0,0.0228985339788,del,1,neu,88278.6841847,sel_ins_e,500,True,indel_continuous_1class,30,NA,423,1.26501145296,1753571,774,0.000124413028927,0.000111768920016,-0.425428911685,1008,0.000162026270231,0.000151432344867,-0.273881041969
287,1,3,0.000195874124964,90.9668713026,0.00689689210974,na,0.0259686363085,del,1,sel,88278.6841847,sel_ins_e,500,True,indel_continuous_1class,30,NA,423,1.26501145296,1753571,774,0.000124413028927,0.000111768920016,-0.425428911685,1008,0.000162026270231,0.000151432344867,-0.273881041969
287,1,3,0.000159659605965,5.88574689579,0.262965370165,na,0,ins,1,sel,88278.6841847,sel_ins_e,500,True,indel_continuous_1class,30,NA,423,1.26501145296,1753571,774,0.000124413028927,0.000111768920016,-0.425428911685,1008,0.000162026270231,0.000151432344867,-0.273881041969
287,1,3,0.000137761671922,na,na,0,0.0218979788901,ins,1,neu,88278.6841847,sel_ins_e,500,True,indel_continuous_1class,30,NA,423,1.26501145296,1753571,774,0.000124413028927,0.000111768920016,-0.425428911685,1008,0.000162026270231,0.000151432344867,-0.273881041969
363,1,3,0.000342918421673,72.0552587958,0.195250695953,na,0.0302306143718,del,1,sel,88266.3152468,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,124,0.818399237556,1436798,745,0.000146153363804,0.000132527877596,-0.39021138132,1017,0.000199514055018,0.000171536401007,-0.587403689845
363,1,3,0.000212140699084,na,na,0,0.0136075246234,del,1,neu,88266.3152468,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,124,0.818399237556,1436798,745,0.000146153363804,0.000132527877596,-0.39021138132,1017,0.000199514055018,0.000171536401007,-0.587403689845
363,1,3,0.000196475570107,120.359279815,0.0679931172988,na,0.0320944037951,ins,1,sel,88266.3152468,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,124,0.818399237556,1436798,745,0.000146153363804,0.000132527877596,-0.39021138132,1017,0.000199514055018,0.000171536401007,-0.587403689845
363,1,3,0.000135195992842,na,na,0,0,ins,1,neu,88266.3152468,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,124,0.818399237556,1436798,745,0.000146153363804,0.000132527877596,-0.39021138132,1017,0.000199514055018,0.000171536401007,-0.587403689845
261,1,3,0.000243653040182,5000,0.00866257254763,na,0.0463924806941,del,1,sel,88253.972431,r_19|sel_del_scale,500,True,indel_continuous_1class,30,NA,327,0.886504512207,1593534,762,0.000134785102927,0.000121841074453,-0.401987753573,1002,0.000177237103849,0.000161567407972,-0.370331585587
261,1,3,0.00021855071924,na,na,0,0.0456951784859,del,1,neu,88253.972431,r_19|sel_del_scale,500,True,indel_continuous_1class,30,NA,327,0.886504512207,1593534,762,0.000134785102927,0.000121841074453,-0.401987753573,1002,0.000177237103849,0.000161567407972,-0.370331585587
261,1,3,0.000198542808196,129.923430453,0.0881133645594,na,0.0475844249162,ins,1,sel,88253.972431,r_19|sel_del_scale,500,True,indel_continuous_1class,30,NA,327,0.886504512207,1593534,762,0.000134785102927,0.000121841074453,-0.401987753573,1002,0.000177237103849,0.000161567407972,-0.370331585587
261,1,3,0.00014580921405,na,na,0,0.0750664314273,ins,1,neu,88253.972431,r_19|sel_del_scale,500,True,indel_continuous_1class,30,NA,327,0.886504512207,1593534,762,0.000134785102927,0.000121841074453,-0.401987753573,1002,0.000177237103849,0.000161567407972,-0.370331585587
357,1,3,0.000285156866692,22.20689564,0.232295437004,na,0.0322601071545,del,1,sel,88200.2186575,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,262,0.612475455746,1533824,743,0.000136540516763,0.000122452805949,-0.431849264655,999,0.000183585432363,0.00015905550956,-0.559680194052
357,1,3,0.000211512252966,na,na,0,0.013647636691,del,1,neu,88200.2186575,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,262,0.612475455746,1533824,743,0.000136540516763,0.000122452805949,-0.431849264655,999,0.000183585432363,0.00015905550956,-0.559680194052
357,1,3,0.000184940348956,97.0687689668,0.0905793572183,na,0.00636290666832,ins,1,sel,88200.2186575,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,262,0.612475455746,1533824,743,0.000136540516763,0.000122452805949,-0.431849264655,999,0.000183585432363,0.00015905550956,-0.559680194052
357,1,3,0.000134781240867,na,na,0,0,ins,1,neu,88200.2186575,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,262,0.612475455746,1533824,743,0.000136540516763,0.000122452805949,-0.431849264655,999,0.000183585432363,0.00015905550956,-0.559680194052
303,1,3,0.000342532864417,140.637683329,0.164641755145,na,0.0335250471152,del,1,sel,88197.9403772,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,130,0.464524557656,1472653,735,0.000140680910363,0.000122214090739,-0.549409654072,995,0.000190445586137,0.00016679528643,-0.520168289007
303,1,3,0.000248406240295,141.214258489,0.180184645473,na,0.0138303722431,ins,1,sel,88197.9403772,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,130,0.464524557656,1472653,735,0.000140680910363,0.000122214090739,-0.549409654072,995,0.000190445586137,0.00016679528643,-0.520168289007
303,1,3,0.00021272926923,na,na,0,0.0137906578741,del,1,neu,88197.9403772,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,130,0.464524557656,1472653,735,0.000140680910363,0.000122214090739,-0.549409654072,995,0.000190445586137,0.00016679528643,-0.520168289007
303,1,3,0.000135505938921,na,na,0,0,ins,1,neu,88197.9403772,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,130,0.464524557656,1472653,735,0.000140680910363,0.000122214090739,-0.549409654072,995,0.000190445586137,0.00016679528643,-0.520168289007
81,1,3,0.000294446821535,139.539747794,0.0259213531269,na,0.0558052053966,del,1,sel,88197.2852941,r_19,500,True,indel_continuous_1class,30,NA,410,4.04270256755,1217569,806,0.000186590581008,0.000177541002648,-0.203044919324,978,0.000226408918394,0.000211033106478,-0.284450043026
81,1,3,0.000224784467596,3135.35621683,0.00101495132002,na,0.0578897002045,ins,1,sel,88197.2852941,r_19,500,True,indel_continuous_1class,30,NA,410,4.04270256755,1217569,806,0.000186590581008,0.000177541002648,-0.203044919324,978,0.000226408918394,0.000211033106478,-0.284450043026
81,1,3,0.000219246046511,na,na,0,0.045635637631,del,1,neu,88197.2852941,r_19,500,True,indel_continuous_1class,30,NA,410,4.04270256755,1217569,806,0.000186590581008,0.000177541002648,-0.203044919324,978,0.000226408918394,0.000211033106478,-0.284450043026
81,1,3,0.000146251421902,na,na,0,0.0749049019796,ins,1,neu,88197.2852941,r_19,500,True,indel_continuous_1class,30,NA,410,4.04270256755,1217569,806,0.000186590581008,0.000177541002648,-0.203044919324,978,0.000226408918394,0.000211033106478,-0.284450043026
216,1,3,0.000349135168146,37.2226606308,0.264779523394,na,0.0223376627444,del,1,sel,88194.7920796,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,319,0.483832708242,1412095,723,0.000144318710389,0.000133072156134,-0.326147978857,1018,0.000203203938002,0.000172587911094,-0.631126626176
216,1,3,0.000211891560927,na,na,0,0.0136397148975,del,1,neu,88194.7920796,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,319,0.483832708242,1412095,723,0.000144318710389,0.000133072156134,-0.326147978857,1018,0.000203203938002,0.000172587911094,-0.631126626176
216,1,3,0.000172436992493,109.567781022,0.0176644746043,na,0.0310989799524,ins,1,sel,88194.7920796,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,319,0.483832708242,1412095,723,0.000144318710389,0.000133072156134,-0.326147978857,1018,0.000203203938002,0.000172587911094,-0.631126626176
216,1,3,0.000135025597705,na,na,0,0,ins,1,neu,88194.7920796,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,319,0.483832708242,1412095,723,0.000144318710389,0.000133072156134,-0.326147978857,1018,0.000203203938002,0.000172587911094,-0.631126626176
49,1,3,0.000351352967576,85.9441781716,0.149369308742,na,0.0222499917323,del,1,sel,88175.5243913,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,324,0.702110747819,1326760,707,0.000150201856822,0.00013345133614,-0.466703500521,1024,0.000217548375369,0.000190166468056,-0.527245805473
49,1,3,0.000238973541359,141.225676079,0.135044562073,na,0.0108805575945,ins,1,sel,88175.5243913,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,324,0.702110747819,1326760,707,0.000150201856822,0.00013345133614,-0.466703500521,1024,0.000217548375369,0.000190166468056,-0.527245805473
49,1,3,0.0002121675553,na,na,0,0.0132961473244,del,1,neu,88175.5243913,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,324,0.702110747819,1326760,707,0.000150201856822,0.00013345133614,-0.466703500521,1024,0.000217548375369,0.000190166468056,-0.527245805473
49,1,3,0.000135322563789,na,na,0,0,ins,1,neu,88175.5243913,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,324,0.702110747819,1326760,707,0.000150201856822,0.00013345133614,-0.466703500521,1024,0.000217548375369,0.000190166468056,-0.527245805473
305,1,3,0.000323023514795,13.8201350091,0.345199330066,na,0.026658565623,del,1,sel,88160.4991118,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,214,1.119396134,1378364,727,0.000148668427058,0.000132605717625,-0.452194369706,993,0.000203064302708,0.000173035035127,-0.619423048138
305,1,3,0.00023034512775,281.725607731,0.0998340783093,na,0.0175832068199,ins,1,sel,88160.4991118,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,214,1.119396134,1378364,727,0.000148668427058,0.000132605717625,-0.452194369706,993,0.000203064302708,0.000173035035127,-0.619423048138
305,1,3,0.000211791132157,na,na,0,0.013608128193,del,1,neu,88160.4991118,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,214,1.119396134,1378364,727,0.000148668427058,0.000132605717625,-0.452194369706,993,0.000203064302708,0.000173035035127,-0.619423048138
305,1,3,0.000134972370847,na,na,0,0,ins,1,neu,88160.4991118,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,214,1.119396134,1378364,727,0.000148668427058,0.000132605717625,-0.452194369706,993,0.000203064302708,0.000173035035127,-0.619423048138
10,1,3,0.000275421085355,5.83871572997,0.475282918537,na,0.0201976806777,del,1,sel,88149.0872753,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,316,0.397370440095,1486186,746,0.000141486146699,0.000131180010266,-0.304888062927,991,0.000187952776647,0.000162847081477,-0.559497013322
10,1,3,0.000211768326644,na,na,0,0.0137204208894,del,1,neu,88149.0872753,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,316,0.397370440095,1486186,746,0.000141486146699,0.000131180010266,-0.304888062927,991,0.000187952776647,0.000162847081477,-0.559497013322
10,1,3,0.000174153736976,561.216399858,0.0178363560111,na,0.0265435972345,ins,1,sel,88149.0872753,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,316,0.397370440095,1486186,746,0.000141486146699,0.000131180010266,-0.304888062927,991,0.000187952776647,0.000162847081477,-0.559497013322
10,1,3,0.000134918109337,na,na,0,0,ins,1,neu,88149.0872753,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,316,0.397370440095,1486186,746,0.000141486146699,0.000131180010266,-0.304888062927,991,0.000187952776647,0.000162847081477,-0.559497013322
194,1,3,0.000306368647745,96.7550384622,0.162317536097,na,0.0376366373882,del,1,sel,88147.7265235,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,119,1.26872776246,1573064,731,0.000130984299584,0.000118049869554,-0.413295155017,1008,0.000180618569057,0.000156228795991,-0.565634459428
194,1,3,0.000211985875934,na,na,0,0.0134330867053,del,1,neu,88147.7265235,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,119,1.26872776246,1573064,731,0.000130984299584,0.000118049869554,-0.413295155017,1008,0.000180618569057,0.000156228795991,-0.565634459428
194,1,3,0.00017522401466,105.92245581,0.0785896014769,na,0.0220671246165,ins,1,sel,88147.7265235,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,119,1.26872776246,1573064,731,0.000130984299584,0.000118049869554,-0.413295155017,1008,0.000180618569057,0.000156228795991,-0.565634459428
194,1,3,0.000135158192081,na,na,0,0,ins,1,neu,88147.7265235,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,119,1.26872776246,1573064,731,0.000130984299584,0.000118049869554,-0.413295155017,1008,0.000180618569057,0.000156228795991,-0.565634459428
357,1,3,0.000358025222539,82.5139836833,0.241571599465,na,0.0369359514171,del,1,sel,88136.1578125,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,125,0.746576366548,1505346,717,0.000134255188957,0.000115874741719,-0.572969920401,991,0.000185560519186,0.000156372512925,-0.658859965053
357,1,3,0.000248582001852,162.716637464,0.183251517639,na,0.0398724437578,ins,1,sel,88136.1578125,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,125,0.746576366548,1505346,717,0.000134255188957,0.000115874741719,-0.572969920401,991,0.000185560519186,0.000156372512925,-0.658859965053
357,1,3,0.00021198821186,na,na,0,0.0137838582061,del,1,neu,88136.1578125,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,125,0.746576366548,1505346,717,0.000134255188957,0.000115874741719,-0.572969920401,991,0.000185560519186,0.000156372512925,-0.658859965053
357,1,3,0.000135036562244,na,na,0,0,ins,1,neu,88136.1578125,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,125,0.746576366548,1505346,717,0.000134255188957,0.000115874741719,-0.572969920401,991,0.000185560519186,0.000156372512925,-0.658859965053
350,1,3,0.00032343861889,379.318949015,0.0365031947514,na,0.0155966982434,del,1,sel,88124.7977941,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,278,0.93351348071,1130141,787,0.000196286467355,0.00019983999202,0.0757868645519,1005,0.000250658068223,0.000234842610929,-0.26429426449
350,1,3,0.000224323155588,0.1,0.001,na,0.0249005790445,ins,1,sel,88124.7977941,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,278,0.93351348071,1130141,787,0.000196286467355,0.00019983999202,0.0757868645519,1005,0.000250658068223,0.000234842610929,-0.26429426449
350,1,3,0.00021041033921,na,na,0,0.0137093146079,del,1,neu,88124.7977941,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,278,0.93351348071,1130141,787,0.000196286467355,0.00019983999202,0.0757868645519,1005,0.000250658068223,0.000234842610929,-0.26429426449
350,1,3,0.000134056580181,na,na,0,0,ins,1,neu,88124.7977941,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,278,0.93351348071,1130141,787,0.000196286467355,0.00019983999202,0.0757868645519,1005,0.000250658068223,0.000234842610929,-0.26429426449
161,1,3,0.000296913442792,77.729487551,0.12317576887,na,0.0620297812982,del,1,sel,88102.9556766,r_19|sel_ins_scale,500,True,indel_continuous_1class,30,NA,306,0.377231295753,1486076,734,0.000139220534533,0.000126458078718,-0.38367945004,1001,0.000189863426522,0.000167792650967,-0.48692285616
161,1,3,0.000218063125066,na,na,0,0.0454970388716,del,1,neu,88102.9556766,r_19|sel_ins_scale,500,True,indel_continuous_1class,30,NA,306,0.377231295753,1486076,734,0.000139220534533,0.000126458078718,-0.38367945004,1001,0.000189863426522,0.000167792650967,-0.48692285616
161,1,3,0.000186578993787,5000,0.00892211216291,na,0.0710109233431,ins,1,sel,88102.9556766,r_19|sel_ins_scale,500,True,indel_continuous_1class,30,NA,306,0.377231295753,1486076,734,0.000139220534533,0.000126458078718,-0.38367945004,1001,0.000189863426522,0.000167792650967,-0.48692285616
161,1,3,0.000145451283665,na,na,0,0.074655616286,ins,1,neu,88102.9556766,r_19|sel_ins_scale,500,True,indel_continuous_1class,30,NA,306,0.377231295753,1486076,734,0.000139220534533,0.000126458078718,-0.38367945004,1001,0.000189863426522,0.000167792650967,-0.48692285616
161,1,3,0.000334355628849,111.441927486,0.200352691443,na,0.0290582454572,del,1,sel,88099.0633574,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,220,0.936444157891,1527389,736,0.000135823967765,0.00012071512062,-0.465581830842,981,0.000181037109208,0.000155252904759,-0.596555134065
161,1,3,0.000212080402656,na,na,0,0.0135886955494,del,1,neu,88099.0633574,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,220,0.936444157891,1527389,736,0.000135823967765,0.00012071512062,-0.465581830842,981,0.000181037109208,0.000155252904759,-0.596555134065
161,1,3,0.000199226643343,81.4651208799,0.11536618384,na,0.0362442784144,ins,1,sel,88099.0633574,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,220,0.936444157891,1527389,736,0.000135823967765,0.00012071512062,-0.465581830842,981,0.000181037109208,0.000155252904759,-0.596555134065
161,1,3,0.000135163835287,na,na,0,0,ins,1,neu,88099.0633574,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,220,0.936444157891,1527389,736,0.000135823967765,0.00012071512062,-0.465581830842,981,0.000181037109208,0.000155252904759,-0.596555134065
427,1,3,0.000275162847004,14.3910647036,0.316718012431,na,0.0113987672825,del,1,sel,88082.3641187,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,326,0.819311686584,1556371,726,0.000131483648938,0.000121696731151,-0.311528283367,995,0.000180201419688,0.00015488121507,-0.588555115291
427,1,3,0.000212167294065,na,na,0,0.0133578586432,del,1,neu,88082.3641187,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,326,0.819311686584,1556371,726,0.000131483648938,0.000121696731151,-0.311528283367,995,0.000180201419688,0.00015488121507,-0.588555115291
427,1,3,0.00015611655102,117.669106325,0.00826126786739,na,0.0293480208354,ins,1,sel,88082.3641187,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,326,0.819311686584,1556371,726,0.000131483648938,0.000121696731151,-0.311528283367,995,0.000180201419688,0.00015488121507,-0.588555115291
427,1,3,0.000135301398068,na,na,0,0,ins,1,neu,88082.3641187,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,326,0.819311686584,1556371,726,0.000131483648938,0.000121696731151,-0.311528283367,995,0.000180201419688,0.00015488121507,-0.588555115291
332,1,3,0.000259894402053,130.790483923,0.0163714776007,na,0.0304256348946,del,1,sel,88065.0700816,neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,109,4.22369502721,1283604,767,0.000168427328262,0.000160547137099,-0.195847304674,1011,0.00022200786033,0.000207179817222,-0.279774928712
332,1,3,0.000211731221365,na,na,0,0.0136014545291,del,1,neu,88065.0700816,neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,109,4.22369502721,1283604,767,0.000168427328262,0.000160547137099,-0.195847304674,1011,0.00022200786033,0.000207179817222,-0.279774928712
332,1,3,0.00019754770461,0.1,0.00108273399423,na,0.0629182487897,ins,1,sel,88065.0700816,neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,109,4.22369502721,1283604,767,0.000168427328262,0.000160547137099,-0.195847304674,1011,0.00022200786033,0.000207179817222,-0.279774928712
332,1,3,0.000134935727439,na,na,0,0,ins,1,neu,88065.0700816,neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,109,4.22369502721,1283604,767,0.000168427328262,0.000160547137099,-0.195847304674,1011,0.00022200786033,0.000207179817222,-0.279774928712
244,1,3,0.000343535662077,12.3856030575,0.505899550332,na,0.0080313802969,del,1,sel,88057.4629493,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,3,1.30968924816,1380702,709,0.000144741989786,0.00013080683823,-0.402910888775,965,0.000197004259722,0.000162278243051,-0.738291202589
244,1,3,0.000220621702755,168.690946865,0.102284072119,na,0.0159190194705,ins,1,sel,88057.4629493,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,3,1.30968924816,1380702,709,0.000144741989786,0.00013080683823,-0.402910888775,965,0.000197004259722,0.000162278243051,-0.738291202589
244,1,3,0.000211866903377,na,na,0,0.0138437721298,del,1,neu,88057.4629493,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,3,1.30968924816,1380702,709,0.000144741989786,0.00013080683823,-0.402910888775,965,0.000197004259722,0.000162278243051,-0.738291202589
244,1,3,0.000134940375086,na,na,0,0,ins,1,neu,88057.4629493,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,3,1.30968924816,1380702,709,0.000144741989786,0.00013080683823,-0.402910888775,965,0.000197004259722,0.000162278243051,-0.738291202589
394,1,3,0.000372936349915,170.520688842,0.184760716688,na,0.0182761420094,del,1,sel,88050.7943656,,500,True,indel_continuous_1class,30,NA,117,1.4940719173,1386681,732,0.000148793093619,0.00013351076571,-0.429873605952,975,0.000198187522238,0.000171564522163,-0.562651085451
394,1,3,0.000211790871839,na,na,0,0.0135797906632,del,1,neu,88050.7943656,,500,True,indel_continuous_1class,30,NA,117,1.4940719173,1386681,732,0.000148793093619,0.00013351076571,-0.429873605952,975,0.000198187522238,0.000171564522163,-0.562651085451
394,1,3,0.000205249267603,54.3773240158,0.0958022400794,na,0.0328138952276,ins,1,sel,88050.7943656,,500,True,indel_continuous_1class,30,NA,117,1.4940719173,1386681,732,0.000148793093619,0.00013351076571,-0.429873605952,975,0.000198187522238,0.000171564522163,-0.562651085451
394,1,3,0.000134982650146,na,na,0,2.22044604925e-18,ins,1,neu,88050.7943656,,500,True,indel_continuous_1class,30,NA,117,1.4940719173,1386681,732,0.000148793093619,0.00013351076571,-0.429873605952,975,0.000198187522238,0.000171564522163,-0.562651085451
81,1,3,0.000304003234717,114.476818086,0.16515847073,na,0.0366657095973,del,1,sel,88041.7814424,sel_ins_scale,500,True,indel_continuous_1class,30,NA,274,0.831603397069,1555783,739,0.000133888622729,0.000122135149615,-0.367425171569,972,0.000176102491601,0.000153698203819,-0.532869789396
81,1,3,0.000218542337224,na,na,0,0.0439262131288,del,1,neu,88041.7814424,sel_ins_scale,500,True,indel_continuous_1class,30,NA,274,0.831603397069,1555783,739,0.000133888622729,0.000122135149615,-0.367425171569,972,0.000176102491601,0.000153698203819,-0.532869789396
81,1,3,0.000180232280623,5000,0.0058569118364,na,0.0767141015681,ins,1,sel,88041.7814424,sel_ins_scale,500,True,indel_continuous_1class,30,NA,274,0.831603397069,1555783,739,0.000133888622729,0.000122135149615,-0.367425171569,972,0.000176102491601,0.000153698203819,-0.532869789396
81,1,3,0.000145411263495,na,na,0,0.0709878676624,ins,1,neu,88041.7814424,sel_ins_scale,500,True,indel_continuous_1class,30,NA,274,0.831603397069,1555783,739,0.000133888622729,0.000122135149615,-0.367425171569,972,0.000176102491601,0.000153698203819,-0.532869789396
