run,imp,exit_code,theta,scale,shape,gamma,e,var_type,site_class,sel_type,lnL,boundaries_hit,searches,converged,model,params,window,rec_rate,callable,n_ins,theta_ins,pi_ins,tajd_ins,n_del,theta_del,pi_del,tajd_del
293,1,3,0.00025403885661,na,na,0,0.0129194341136,del,1,neu,84164.2251653,neu_ins_e_1,500,True,indel_discrete_1class,28,227,0.767620390328,1017084,633,0.000175426478327,0.000157581560825,-0.425549510811,881,0.000244155967466,0.00020766798954,-0.625801499811
293,1,3,0.000215753094181,na,na,-0.572562992034,0.0378621195739,ins,1,sel,84164.2251653,neu_ins_e_1,500,True,indel_discrete_1class,28,227,0.767620390328,1017084,633,0.000175426478327,0.000157581560825,-0.425549510811,881,0.000244155967466,0.00020766798954,-0.625801499811
293,1,3,0.000343199722467,na,na,-1.53365329839,0.0310472954305,del,1,sel,84164.2251653,neu_ins_e_1,500,True,indel_discrete_1class,28,227,0.767620390328,1017084,633,0.000175426478327,0.000157581560825,-0.425549510811,881,0.000244155967466,0.00020766798954,-0.625801499811
215,1,3,0.000170781748275,na,na,0,0.0700402729038,ins,1,neu,80648.9044236,,500,True,indel_discrete_1class,28,22,3.68128020126,422449,274,0.000182820349057,0.000174047792253,-0.199835304925,383,0.000255548152149,0.000230473164559,-0.409562270455
215,1,3,0.000261271350053,na,na,0,0.041722307283,del,1,neu,80648.9044236,,500,True,indel_discrete_1class,28,22,3.68128020126,422449,274,0.000182820349057,0.000174047792253,-0.199835304925,383,0.000255548152149,0.000230473164559,-0.409562270455
215,1,3,0.000225487215595,na,na,0.280251173084,0.103772315164,ins,1,sel,80648.9044236,,500,True,indel_discrete_1class,28,22,3.68128020126,422449,274,0.000182820349057,0.000174047792253,-0.199835304925,383,0.000255548152149,0.000230473164559,-0.409562270455
215,1,3,0.000312372876884,na,na,-0.465632525313,0.0422274648922,del,1,sel,80648.9044236,,500,True,indel_discrete_1class,28,22,3.68128020126,422449,274,0.000182820349057,0.000174047792253,-0.199835304925,383,0.000255548152149,0.000230473164559,-0.409562270455
21,1,3,0.000172247679909,na,na,0,0.0770416084484,ins,1,neu,81340.4872697,r_19,500,True,indel_discrete_1class,28,241,0.563377657227,671542,381,0.000159918995541,0.000142547027274,-0.45340672266,443,0.00018594255912,0.00016238354179,-0.529255614071
21,1,3,0.000262327905935,na,na,0,0.0447366134565,del,1,neu,81340.4872697,r_19,500,True,indel_discrete_1class,28,241,0.563377657227,671542,381,0.000159918995541,0.000142547027274,-0.45340672266,443,0.00018594255912,0.00016238354179,-0.529255614071
21,1,3,0.000219796004868,na,na,-1.10282997373,0.0570574392437,ins,1,sel,81340.4872697,r_19,500,True,indel_discrete_1class,28,241,0.563377657227,671542,381,0.000159918995541,0.000142547027274,-0.45340672266,443,0.00018594255912,0.00016238354179,-0.529255614071
21,1,3,0.00025875548472,na,na,-1.218139199,0.0485256929408,del,1,sel,81340.4872697,r_19,500,True,indel_discrete_1class,28,241,0.563377657227,671542,381,0.000159918995541,0.000142547027274,-0.45340672266,443,0.00018594255912,0.00016238354179,-0.529255614071
258,1,3,0.000159169079505,na,na,0,0,ins,1,neu,82452.0801252,neu_ins_e_1,500,True,indel_discrete_1class,28,242,0.555085428456,1170379,440,0.00010596792082,9.25161399584e-05,-0.530246583611,627,0.000151004287168,0.000117901529064,-0.91704620633
258,1,3,0.000254371693772,na,na,0,0.0128956972438,del,1,neu,82452.0801252,neu_ins_e_1,500,True,indel_discrete_1class,28,242,0.555085428456,1170379,440,0.00010596792082,9.25161399584e-05,-0.530246583611,627,0.000151004287168,0.000117901529064,-0.91704620633
258,1,3,0.000149394876328,na,na,-1.24068432111,0.061853524533,ins,1,sel,82452.0801252,neu_ins_e_1,500,True,indel_discrete_1class,28,242,0.555085428456,1170379,440,0.00010596792082,9.25161399584e-05,-0.530246583611,627,0.000151004287168,0.000117901529064,-0.91704620633
258,1,3,0.000249959208172,na,na,-3.07495704403,0.0143454050103,del,1,sel,82452.0801252,neu_ins_e_1,500,True,indel_discrete_1class,28,242,0.555085428456,1170379,440,0.00010596792082,9.25161399584e-05,-0.530246583611,627,0.000151004287168,0.000117901529064,-0.91704620633
397,1,3,0.00017281310982,na,na,0,0.0759382218322,ins,1,neu,80565.5168537,r_19|sel_ins_e_1,500,True,indel_discrete_1class,28,243,0.549560472706,1230968,272,6.22831254876e-05,5.78363831083e-05,-0.297315010804,334,7.64800143855e-05,6.72855149683e-05,-0.50138304912
397,1,3,0.000263293302546,na,na,0,0.0441453027386,del,1,neu,80565.5168537,r_19|sel_ins_e_1,500,True,indel_discrete_1class,28,243,0.549560472706,1230968,272,6.22831254876e-05,5.78363831083e-05,-0.297315010804,334,7.64800143855e-05,6.72855149683e-05,-0.50138304912
397,1,3,6.66558344708e-05,na,na,0.890665872326,0,ins,1,sel,80565.5168537,r_19|sel_ins_e_1,500,True,indel_discrete_1class,28,243,0.549560472706,1230968,272,6.22831254876e-05,5.78363831083e-05,-0.297315010804,334,7.64800143855e-05,6.72855149683e-05,-0.50138304912
397,1,3,0.000110341724336,na,na,-1.20609245624,0.0327023301907,del,1,sel,80565.5168537,r_19|sel_ins_e_1,500,True,indel_discrete_1class,28,243,0.549560472706,1230968,272,6.22831254876e-05,5.78363831083e-05,-0.297315010804,334,7.64800143855e-05,6.72855149683e-05,-0.50138304912
212,1,3,0.000159548832737,na,na,0,0.000189160040752,ins,1,neu,81668.6379678,,500,True,indel_discrete_1class,28,245,0.538842980678,1455287,398,7.70872724793e-05,6.7441933049e-05,-0.52237213692,487,9.43253811493e-05,7.73477382088e-05,-0.752193291744
212,1,3,0.000255001250501,na,na,0,0.0130474172038,del,1,neu,81668.6379678,,500,True,indel_discrete_1class,28,245,0.538842980678,1455287,398,7.70872724793e-05,6.7441933049e-05,-0.52237213692,487,9.43253811493e-05,7.73477382088e-05,-0.752193291744
212,1,3,0.000100733983815,na,na,-1.08013012748,0.0162577772697,ins,1,sel,81668.6379678,,500,True,indel_discrete_1class,28,245,0.538842980678,1455287,398,7.70872724793e-05,6.7441933049e-05,-0.52237213692,487,9.43253811493e-05,7.73477382088e-05,-0.752193291744
212,1,3,0.000148391683044,na,na,-2.31637053125,0.0238714669805,del,1,sel,81668.6379678,,500,True,indel_discrete_1class,28,245,0.538842980678,1455287,398,7.70872724793e-05,6.7441933049e-05,-0.52237213692,487,9.43253811493e-05,7.73477382088e-05,-0.752193291744
313,1,3,0.000159023443104,na,na,0,0.00423727792117,ins,1,neu,83977.8801851,,500,True,indel_discrete_1class,28,246,0.536008091335,1428748,643,0.000126853833147,0.000115312589469,-0.380630061399,839,0.000165521564557,0.000145206263032,-0.513888246623
313,1,3,0.000253489430451,na,na,0,0.014581571114,del,1,neu,83977.8801851,,500,True,indel_discrete_1class,28,246,0.536008091335,1428748,643,0.000126853833147,0.000115312589469,-0.380630061399,839,0.000165521564557,0.000145206263032,-0.513888246623
313,1,3,0.000155949275682,na,na,-0.661512977952,0.0161870954265,ins,1,sel,83977.8801851,,500,True,indel_discrete_1class,28,246,0.536008091335,1428748,643,0.000126853833147,0.000115312589469,-0.380630061399,839,0.000165521564557,0.000145206263032,-0.513888246623
313,1,3,0.000219453268064,na,na,-1.03675092089,0.0239171178304,del,1,sel,83977.8801851,,500,True,indel_discrete_1class,28,246,0.536008091335,1428748,643,0.000126853833147,0.000115312589469,-0.380630061399,839,0.000165521564557,0.000145206263032,-0.513888246623
160,1,3,0.000171228190734,na,na,0,0.0714035950499,ins,1,neu,84486.4271599,,500,True,indel_discrete_1class,28,247,0.53353854238,1690565,669,0.000111543046442,0.000102469635268,-0.340360905229,922,0.000153725992256,0.000131513179882,-0.60514368385
160,1,3,0.000261657011657,na,na,0,0.0422160500605,del,1,neu,84486.4271599,,500,True,indel_discrete_1class,28,247,0.53353854238,1690565,669,0.000111543046442,0.000102469635268,-0.340360905229,922,0.000153725992256,0.000131513179882,-0.60514368385
160,1,3,0.000129643517736,na,na,0.107909476839,0.0474687674709,ins,1,sel,84486.4271599,,500,True,indel_discrete_1class,28,247,0.53353854238,1690565,669,0.000111543046442,0.000102469635268,-0.340360905229,922,0.000153725992256,0.000131513179882,-0.60514368385
160,1,3,0.000223726437036,na,na,-1.44398121685,0.052496860647,del,1,sel,84486.4271599,,500,True,indel_discrete_1class,28,247,0.53353854238,1690565,669,0.000111543046442,0.000102469635268,-0.340360905229,922,0.000153725992256,0.000131513179882,-0.60514368385
260,1,3,0.000160373233657,na,na,0,0.00494706123525,ins,1,neu,85879.3898648,sel_ins_e_1,500,True,indel_discrete_1class,28,248,0.532093524985,1551200,817,0.000148457628196,0.000133597757933,-0.419065504989,1100,0.000199881751549,0.000180237371407,-0.411751157457
260,1,3,0.000255474693422,na,na,0,0.0147911681989,del,1,neu,85879.3898648,sel_ins_e_1,500,True,indel_discrete_1class,28,248,0.532093524985,1551200,817,0.000148457628196,0.000133597757933,-0.419065504989,1100,0.000199881751549,0.000180237371407,-0.411751157457
260,1,3,0.00018064648904,na,na,-0.821257851393,0,ins,1,sel,85879.3898648,sel_ins_e_1,500,True,indel_discrete_1class,28,248,0.532093524985,1551200,817,0.000148457628196,0.000133597757933,-0.419065504989,1100,0.000199881751549,0.000180237371407,-0.411751157457
260,1,3,0.000256565747534,na,na,-0.508801033327,0.0377221443079,del,1,sel,85879.3898648,sel_ins_e_1,500,True,indel_discrete_1class,28,248,0.532093524985,1551200,817,0.000148457628196,0.000133597757933,-0.419065504989,1100,0.000199881751549,0.000180237371407,-0.411751157457
459,1,3,0.000159468828261,na,na,0,0.000319093201972,ins,1,neu,84690.2743421,,500,True,indel_discrete_1class,28,249,0.531592254924,1410133,675,0.000134924853173,0.000125131907117,-0.303700587731,966,0.00019309245654,0.000163500814985,-0.641878920775
459,1,3,0.00025484196015,na,na,0,0.0130822331031,del,1,neu,84690.2743421,,500,True,indel_discrete_1class,28,249,0.531592254924,1410133,675,0.000134924853173,0.000125131907117,-0.303700587731,966,0.00019309245654,0.000163500814985,-0.641878920775
459,1,3,0.000161267595484,na,na,0.103585164157,0.0666905873156,ins,1,sel,84690.2743421,,500,True,indel_discrete_1class,28,249,0.531592254924,1410133,675,0.000134924853173,0.000125131907117,-0.303700587731,966,0.00019309245654,0.000163500814985,-0.641878920775
459,1,3,0.000270379470205,na,na,-1.7595176032,0.0174367438841,del,1,sel,84690.2743421,,500,True,indel_discrete_1class,28,249,0.531592254924,1410133,675,0.000134924853173,0.000125131907117,-0.303700587731,966,0.00019309245654,0.000163500814985,-0.641878920775
365,1,3,0.000157663040284,na,na,0,1.638487612e-05,ins,1,neu,81288.0032062,,500,True,indel_discrete_1class,28,24,1.20444243604,1416550,342,6.80522447091e-05,6.54332523979e-05,-0.16052678575,480,9.55119223987e-05,8.07075752988e-05,-0.647714883064
365,1,3,0.000252076899019,na,na,0,0.0130714972408,del,1,neu,81288.0032062,,500,True,indel_discrete_1class,28,24,1.20444243604,1416550,342,6.80522447091e-05,6.54332523979e-05,-0.16052678575,480,9.55119223987e-05,8.07075752988e-05,-0.647714883064
365,1,3,7.88766324916e-05,na,na,0.704874976814,0.0881312684238,ins,1,sel,81288.0032062,,500,True,indel_discrete_1class,28,24,1.20444243604,1416550,342,6.80522447091e-05,6.54332523979e-05,-0.16052678575,480,9.55119223987e-05,8.07075752988e-05,-0.647714883064
365,1,3,0.000136402448002,na,na,-2.29397161868,4.98883769013e-05,del,1,sel,81288.0032062,,500,True,indel_discrete_1class,28,24,1.20444243604,1416550,342,6.80522447091e-05,6.54332523979e-05,-0.16052678575,480,9.55119223987e-05,8.07075752988e-05,-0.647714883064
298,1,3,0.000159598832314,na,na,0,0,ins,1,neu,85225.5385292,neu_ins_e_1,500,True,indel_discrete_1class,28,250,0.53203950787,1609991,808,0.000141460819564,0.00012836619649,-0.387537074701,963,0.000168597486684,0.000148582066281,-0.497232959904
298,1,3,0.000255096931156,na,na,0,0.0129706996478,del,1,neu,85225.5385292,neu_ins_e_1,500,True,indel_discrete_1class,28,250,0.53203950787,1609991,808,0.000141460819564,0.00012836619649,-0.387537074701,963,0.000168597486684,0.000148582066281,-0.497232959904
298,1,3,0.00017503043328,na,na,-0.493476684622,0.0289219773461,ins,1,sel,85225.5385292,neu_ins_e_1,500,True,indel_discrete_1class,28,250,0.53203950787,1609991,808,0.000141460819564,0.00012836619649,-0.387537074701,963,0.000168597486684,0.000148582066281,-0.497232959904
298,1,3,0.000218208256186,na,na,-0.936727293546,0.0194320747356,del,1,sel,85225.5385292,neu_ins_e_1,500,True,indel_discrete_1class,28,250,0.53203950787,1609991,808,0.000141460819564,0.00012836619649,-0.387537074701,963,0.000168597486684,0.000148582066281,-0.497232959904
135,1,3,0.000158857386739,na,na,0,9.37215794403e-07,ins,1,neu,88005.0937482,,500,True,indel_discrete_1class,28,251,0.533450353533,1426194,1014,0.000200404563745,0.000183484301944,-0.353667837684,1365,0.000269775374273,0.000240821301125,-0.449826938476
135,1,3,0.000253838130264,na,na,0,0.0128415133258,del,1,neu,88005.0937482,,500,True,indel_discrete_1class,28,251,0.533450353533,1426194,1014,0.000200404563745,0.000183484301944,-0.353667837684,1365,0.000269775374273,0.000240821301125,-0.449826938476
135,1,3,0.000237307238623,na,na,-0.142085910739,0.0293556565397,ins,1,sel,88005.0937482,,500,True,indel_discrete_1class,28,251,0.533450353533,1426194,1014,0.000200404563745,0.000183484301944,-0.353667837684,1365,0.000269775374273,0.000240821301125,-0.449826938476
135,1,3,0.000345592938527,na,na,-0.91341626704,0.0146688014965,del,1,sel,88005.0937482,,500,True,indel_discrete_1class,28,251,0.533450353533,1426194,1014,0.000200404563745,0.000183484301944,-0.353667837684,1365,0.000269775374273,0.000240821301125,-0.449826938476
415,1,3,0.000163912815469,na,na,0,0.0372490001981,ins,1,neu,83897.2408474,,500,True,indel_discrete_1class,28,252,0.536231762004,955917,616,0.000181638867058,0.000169801132811,-0.272614547969,875,0.000258009754344,0.000236185447283,-0.354202046623
415,1,3,0.000255892675619,na,na,0,0.0277566375871,del,1,neu,83897.2408474,,500,True,indel_discrete_1class,28,252,0.536231762004,955917,616,0.000181638867058,0.000169801132811,-0.272614547969,875,0.000258009754344,0.000236185447283,-0.354202046623
415,1,3,0.000210223895667,na,na,0.432190850975,0.0577533685822,ins,1,sel,83897.2408474,,500,True,indel_discrete_1class,28,252,0.536231762004,955917,616,0.000181638867058,0.000169801132811,-0.272614547969,875,0.000258009754344,0.000236185447283,-0.354202046623
415,1,3,0.000313744913278,na,na,-0.527957623843,0.0180568404698,del,1,sel,83897.2408474,,500,True,indel_discrete_1class,28,252,0.536231762004,955917,616,0.000181638867058,0.000169801132811,-0.272614547969,875,0.000258009754344,0.000236185447283,-0.354202046623
445,1,3,0.000159869548073,na,na,0,0,ins,1,neu,85770.0643277,neu_ins_e_1,500,True,indel_discrete_1class,28,253,0.539136988594,1456578,796,0.000154037896363,0.000136896204666,-0.465870006775,1081,0.00020918965574,0.000180455401922,-0.575458646304
445,1,3,0.000255430749104,na,na,0,0.0128046875886,del,1,neu,85770.0643277,neu_ins_e_1,500,True,indel_discrete_1class,28,253,0.539136988594,1456578,796,0.000154037896363,0.000136896204666,-0.465870006775,1081,0.00020918965574,0.000180455401922,-0.575458646304
445,1,3,0.000196015291469,na,na,-0.691788871946,0.0523231850901,ins,1,sel,85770.0643277,neu_ins_e_1,500,True,indel_discrete_1class,28,253,0.539136988594,1456578,796,0.000154037896363,0.000136896204666,-0.465870006775,1081,0.00020918965574,0.000180455401922,-0.575458646304
445,1,3,0.000290369675074,na,na,-1.46985728472,0.0333017505443,del,1,sel,85770.0643277,neu_ins_e_1,500,True,indel_discrete_1class,28,253,0.539136988594,1456578,796,0.000154037896363,0.000136896204666,-0.465870006775,1081,0.00020918965574,0.000180455401922,-0.575458646304
459,1,3,0.000159374421158,na,na,0,0.0003006473126,ins,1,neu,86343.4926817,,500,True,indel_discrete_1class,28,254,0.543576103671,1603558,897,0.000157672526845,0.000147724130045,-0.264222937593,1137,0.000199859156102,0.000179213316493,-0.432819054668
459,1,3,0.00025468835598,na,na,0,0.0130643486126,del,1,neu,86343.4926817,,500,True,indel_discrete_1class,28,254,0.543576103671,1603558,897,0.000157672526845,0.000147724130045,-0.264222937593,1137,0.000199859156102,0.000179213316493,-0.432819054668
459,1,3,0.000173128085566,na,na,0.51930426027,0.0122560573583,ins,1,sel,86343.4926817,,500,True,indel_discrete_1class,28,254,0.543576103671,1603558,897,0.000157672526845,0.000147724130045,-0.264222937593,1137,0.000199859156102,0.000179213316493,-0.432819054668
459,1,3,0.000250994480038,na,na,-0.72002449441,0.00380013835348,del,1,sel,86343.4926817,,500,True,indel_discrete_1class,28,254,0.543576103671,1603558,897,0.000157672526845,0.000147724130045,-0.264222937593,1137,0.000199859156102,0.000179213316493,-0.432819054668
103,1,3,0.000171078559879,na,na,0,0.0759757571568,ins,1,neu,86420.5169715,,500,True,indel_discrete_1class,28,255,0.548650119419,1413344,860,0.000171513705203,0.000160109268292,-0.278421486737,1197,0.000238723145497,0.000216083274843,-0.397392216089
103,1,3,0.000260647466793,na,na,0,0.0441654525521,del,1,neu,86420.5169715,,500,True,indel_discrete_1class,28,255,0.548650119419,1413344,860,0.000171513705203,0.000160109268292,-0.278421486737,1197,0.000238723145497,0.000216083274843,-0.397392216089
103,1,3,0.000210618585094,na,na,0.230595738936,0.0922531065874,ins,1,sel,86420.5169715,,500,True,indel_discrete_1class,28,255,0.548650119419,1413344,860,0.000171513705203,0.000160109268292,-0.278421486737,1197,0.000238723145497,0.000216083274843,-0.397392216089
103,1,3,0.000303410109823,na,na,-0.760770952573,0.0394716611123,del,1,sel,86420.5169715,,500,True,indel_discrete_1class,28,255,0.548650119419,1413344,860,0.000171513705203,0.000160109268292,-0.278421486737,1197,0.000238723145497,0.000216083274843,-0.397392216089
18,1,3,0.000162687189906,na,na,0,0.0190638175127,ins,1,neu,84946.9586781,,500,True,indel_discrete_1class,28,256,0.554929073063,1468844,747,0.000143348510822,0.000131567839457,-0.343983029383,962,0.000184606783683,0.000160778064067,-0.540627720951
18,1,3,0.000256904433068,na,na,0,0.0203710341411,del,1,neu,84946.9586781,,500,True,indel_discrete_1class,28,256,0.554929073063,1468844,747,0.000143348510822,0.000131567839457,-0.343983029383,962,0.000184606783683,0.000160778064067,-0.540627720951
18,1,3,0.000173070761144,na,na,-0.316419040702,0.0426671906111,ins,1,sel,84946.9586781,,500,True,indel_discrete_1class,28,256,0.554929073063,1468844,747,0.000143348510822,0.000131567839457,-0.343983029383,962,0.000184606783683,0.000160778064067,-0.540627720951
18,1,3,0.000249162170218,na,na,-1.11103006712,0.0384107234358,del,1,sel,84946.9586781,,500,True,indel_discrete_1class,28,256,0.554929073063,1468844,747,0.000143348510822,0.000131567839457,-0.343983029383,962,0.000184606783683,0.000160778064067,-0.540627720951
36,1,3,0.000171588100005,na,na,0,0.0767762209212,ins,1,neu,87184.881989,r_19,500,True,indel_discrete_1class,28,257,0.56225150559,1466108,914,0.000175722951654,0.000160137552874,-0.371434842791,1290,0.000248011605727,0.000227333004691,-0.349419052521
36,1,3,0.000261405291794,na,na,0,0.0446671975026,del,1,neu,87184.881989,r_19,500,True,indel_discrete_1class,28,257,0.56225150559,1466108,914,0.000175722951654,0.000160137552874,-0.371434842791,1290,0.000248011605727,0.000227333004691,-0.349419052521
36,1,3,0.000213687886826,na,na,-0.50578976035,0.0367686245421,ins,1,sel,87184.881989,r_19,500,True,indel_discrete_1class,28,257,0.56225150559,1466108,914,0.000175722951654,0.000160137552874,-0.371434842791,1290,0.000248011605727,0.000227333004691,-0.349419052521
36,1,3,0.000323432688593,na,na,-0.387981226221,0.0570104374407,del,1,sel,87184.881989,r_19,500,True,indel_discrete_1class,28,257,0.56225150559,1466108,914,0.000175722951654,0.000160137552874,-0.371434842791,1290,0.000248011605727,0.000227333004691,-0.349419052521
254,1,3,0.000158626678268,na,na,0,6.5945551134e-06,ins,1,neu,86534.4309554,,500,True,indel_discrete_1class,28,258,0.570285370888,1458147,926,0.000179002021433,0.000161928659781,-0.399454973076,1129,0.00021824328531,0.000192316903433,-0.497729003595
254,1,3,0.000253501334412,na,na,0,0.0128931420491,del,1,neu,86534.4309554,,500,True,indel_discrete_1class,28,258,0.570285370888,1458147,926,0.000179002021433,0.000161928659781,-0.399454973076,1129,0.00021824328531,0.000192316903433,-0.497729003595
254,1,3,0.000212963689338,na,na,-0.617485453034,0.00963844944761,ins,1,sel,86534.4309554,,500,True,indel_discrete_1class,28,258,0.570285370888,1458147,926,0.000179002021433,0.000161928659781,-0.399454973076,1129,0.00021824328531,0.000192316903433,-0.497729003595
254,1,3,0.000302396638752,na,na,-1.21320850232,0.0403399136963,del,1,sel,86534.4309554,,500,True,indel_discrete_1class,28,258,0.570285370888,1458147,926,0.000179002021433,0.000161928659781,-0.399454973076,1129,0.00021824328531,0.000192316903433,-0.497729003595
34,1,3,0.000159526483731,na,na,0,3.78682458632e-05,ins,1,neu,88304.6807651,,500,True,indel_discrete_1class,28,259,0.579306275983,1431586,1046,0.000205950333382,0.000190396120843,-0.316381006177,1398,0.000275256755323,0.000243109096448,-0.489514966212
34,1,3,0.000254932146692,na,na,0,0.0129028764077,del,1,neu,88304.6807651,,500,True,indel_discrete_1class,28,259,0.579306275983,1431586,1046,0.000205950333382,0.000190396120843,-0.316381006177,1398,0.000275256755323,0.000243109096448,-0.489514966212
34,1,3,0.000242949528907,na,na,0.198114084643,0.0450565741576,ins,1,sel,88304.6807651,,500,True,indel_discrete_1class,28,259,0.579306275983,1431586,1046,0.000205950333382,0.000190396120843,-0.316381006177,1398,0.000275256755323,0.000243109096448,-0.489514966212
34,1,3,0.000350143409661,na,na,-1.0211606668,0.00311389164195,del,1,sel,88304.6807651,,500,True,indel_discrete_1class,28,259,0.579306275983,1431586,1046,0.000205950333382,0.000190396120843,-0.316381006177,1398,0.000275256755323,0.000243109096448,-0.489514966212
482,1,3,0.00017142984483,na,na,0,0.0769299830617,ins,1,neu,85825.8262974,,500,True,indel_discrete_1class,28,25,0.807159513633,1395811,783,0.000158118761104,0.000146355208926,-0.3114396206,1128,0.000227787947031,0.000206584295137,-0.390005832264
482,1,3,0.000261072314683,na,na,0,0.0446472387881,del,1,neu,85825.8262974,,500,True,indel_discrete_1class,28,25,0.807159513633,1395811,783,0.000158118761104,0.000146355208926,-0.3114396206,1128,0.000227787947031,0.000206584295137,-0.390005832264
482,1,3,0.000201909803508,na,na,-0.48456018764,0.072563808553,ins,1,sel,85825.8262974,,500,True,indel_discrete_1class,28,25,0.807159513633,1395811,783,0.000158118761104,0.000146355208926,-0.3114396206,1128,0.000227787947031,0.000206584295137,-0.390005832264
482,1,3,0.000300185922382,na,na,-0.806367992438,0.048560655443,del,1,sel,85825.8262974,,500,True,indel_discrete_1class,28,25,0.807159513633,1395811,783,0.000158118761104,0.000146355208926,-0.3114396206,1128,0.000227787947031,0.000206584295137,-0.390005832264
426,1,3,0.000161030859161,na,na,0,6.33077313007e-05,ins,1,neu,86975.6874575,,500,True,indel_discrete_1class,28,260,0.589444860712,1400610,935,0.000188166646713,0.000171350152321,-0.374291064838,1226,0.000246729742107,0.000215169405511,-0.536017446297
426,1,3,0.000257100174245,na,na,0,0.0125715453806,del,1,neu,86975.6874575,,500,True,indel_discrete_1class,28,260,0.589444860712,1400610,935,0.000188166646713,0.000171350152321,-0.374291064838,1226,0.000246729742107,0.000215169405511,-0.536017446297
426,1,3,0.000217363156789,na,na,0.151336136289,0.0358226813436,ins,1,sel,86975.6874575,,500,True,indel_discrete_1class,28,260,0.589444860712,1400610,935,0.000188166646713,0.000171350152321,-0.374291064838,1226,0.000246729742107,0.000215169405511,-0.536017446297
426,1,3,0.00031578762319,na,na,-0.786128340293,0.0223783303405,del,1,sel,86975.6874575,,500,True,indel_discrete_1class,28,260,0.589444860712,1400610,935,0.000188166646713,0.000171350152321,-0.374291064838,1226,0.000246729742107,0.000215169405511,-0.536017446297
51,1,3,0.00015860262099,na,na,0,0,ins,1,neu,86205.4483398,neu_ins_e_1,500,True,indel_discrete_1class,28,261,0.600535644702,1531258,828,0.000152415881966,0.000135784467824,-0.456860763944,1161,0.000213713573626,0.000193339483992,-0.399448990042
51,1,3,0.000253474004214,na,na,0,0.0129045823576,del,1,neu,86205.4483398,neu_ins_e_1,500,True,indel_discrete_1class,28,261,0.600535644702,1531258,828,0.000152415881966,0.000135784467824,-0.456860763944,1161,0.000213713573626,0.000193339483992,-0.399448990042
51,1,3,0.000186969427435,na,na,-0.879023065147,0.000925393306809,ins,1,sel,86205.4483398,neu_ins_e_1,500,True,indel_discrete_1class,28,261,0.600535644702,1531258,828,0.000152415881966,0.000135784467824,-0.456860763944,1161,0.000213713573626,0.000193339483992,-0.399448990042
51,1,3,0.000267822030552,na,na,-0.446929993188,0.031010842399,del,1,sel,86205.4483398,neu_ins_e_1,500,True,indel_discrete_1class,28,261,0.600535644702,1531258,828,0.000152415881966,0.000135784467824,-0.456860763944,1161,0.000213713573626,0.000193339483992,-0.399448990042
394,1,3,0.000162674467906,na,na,0,0.025255758329,ins,1,neu,85142.6024987,,500,True,indel_discrete_1class,28,262,0.612475455746,1533824,743,0.000136540516763,0.000122452805949,-0.431849264655,999,0.000183585432363,0.00015905550956,-0.559680194052
394,1,3,0.000255959333652,na,na,0,0.0229809702397,del,1,neu,85142.6024987,,500,True,indel_discrete_1class,28,262,0.612475455746,1533824,743,0.000136540516763,0.000122452805949,-0.431849264655,999,0.000183585432363,0.00015905550956,-0.559680194052
394,1,3,0.000164414322754,na,na,-0.48091902687,0.0309844083659,ins,1,sel,85142.6024987,,500,True,indel_discrete_1class,28,262,0.612475455746,1533824,743,0.000136540516763,0.000122452805949,-0.431849264655,999,0.000183585432363,0.00015905550956,-0.559680194052
394,1,3,0.000254800711233,na,na,-1.24914766981,0.0414691209728,del,1,sel,85142.6024987,,500,True,indel_discrete_1class,28,262,0.612475455746,1533824,743,0.000136540516763,0.000122452805949,-0.431849264655,999,0.000183585432363,0.00015905550956,-0.559680194052
260,1,3,0.000158722400552,na,na,0,0,ins,1,neu,85371.7397702,neu_ins_e_1,500,True,indel_discrete_1class,28,263,0.6256316106,1360639,768,0.000159098674871,0.000143550973206,-0.409067200468,1023,0.000211924406762,0.000184657820023,-0.538957067053
260,1,3,0.000253679792838,na,na,0,0.012924502666,del,1,neu,85371.7397702,neu_ins_e_1,500,True,indel_discrete_1class,28,263,0.6256316106,1360639,768,0.000159098674871,0.000143550973206,-0.409067200468,1023,0.000211924406762,0.000184657820023,-0.538957067053
260,1,3,0.00019756449585,na,na,-0.676152610254,0.0186790757354,ins,1,sel,85371.7397702,neu_ins_e_1,500,True,indel_discrete_1class,28,263,0.6256316106,1360639,768,0.000159098674871,0.000143550973206,-0.409067200468,1023,0.000211924406762,0.000184657820023,-0.538957067053
260,1,3,0.000283253501567,na,na,-1.14465498384,0.0196100559591,del,1,sel,85371.7397702,neu_ins_e_1,500,True,indel_discrete_1class,28,263,0.6256316106,1360639,768,0.000159098674871,0.000143550973206,-0.409067200468,1023,0.000211924406762,0.000184657820023,-0.538957067053
361,1,3,0.000158544236594,na,na,0,0,ins,1,neu,85350.7903634,neu_ins_e_1,500,True,indel_discrete_1class,28,264,0.638468221711,1381154,735,0.000150000770869,0.000132379765113,-0.491673216805,1043,0.000212858236756,0.000186967983981,-0.509528030264
361,1,3,0.000253295626546,na,na,0,0.0127819404876,del,1,neu,85350.7903634,neu_ins_e_1,500,True,indel_discrete_1class,28,264,0.638468221711,1381154,735,0.000150000770869,0.000132379765113,-0.491673216805,1043,0.000212858236756,0.000186967983981,-0.509528030264
