run,imp,exit_code,theta,scale,shape,gamma,e,var_type,site_class,sel_type,lnL,boundaries_hit,searches,converged,model,params,alpha,window
244,1,3,0.000220621702755,168.690946865,0.102284072119,na,0.0159190194705,ins,1,sel,88057.4629493,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,3
244,1,3,0.000211866903377,na,na,0,0.0138437721298,del,1,neu,88057.4629493,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,3
244,1,3,0.000134940375086,na,na,0,0,ins,1,neu,88057.4629493,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,3
394,1,3,0.000372936349915,170.520688842,0.184760716688,na,0.0182761420094,del,1,sel,88050.7943656,,500,True,indel_continuous_1class,30,NA,117
394,1,3,0.000211790871839,na,na,0,0.0135797906632,del,1,neu,88050.7943656,,500,True,indel_continuous_1class,30,NA,117
394,1,3,0.000205249267603,54.3773240158,0.0958022400794,na,0.0328138952276,ins,1,sel,88050.7943656,,500,True,indel_continuous_1class,30,NA,117
394,1,3,0.000134982650146,na,na,0,2.22044604925e-18,ins,1,neu,88050.7943656,,500,True,indel_continuous_1class,30,NA,117
81,1,3,0.000304003234717,114.476818086,0.16515847073,na,0.0366657095973,del,1,sel,88041.7814424,sel_ins_scale,500,True,indel_continuous_1class,30,NA,274
81,1,3,0.000218542337224,na,na,0,0.0439262131288,del,1,neu,88041.7814424,sel_ins_scale,500,True,indel_continuous_1class,30,NA,274
81,1,3,0.000180232280623,5000,0.0058569118364,na,0.0767141015681,ins,1,sel,88041.7814424,sel_ins_scale,500,True,indel_continuous_1class,30,NA,274
81,1,3,0.000145411263495,na,na,0,0.0709878676624,ins,1,neu,88041.7814424,sel_ins_scale,500,True,indel_continuous_1class,30,NA,274
38,1,3,0.000288745999033,122.91236499,0.0687625833412,na,0.0308908703944,del,1,sel,88030.7286654,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,173
38,1,3,0.000212083559133,na,na,0,0.0135336367717,del,1,neu,88030.7286654,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,173
38,1,3,0.000185431538622,0.1,0.001,na,0.0323718759776,ins,1,sel,88030.7286654,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,173
38,1,3,0.000135185351612,na,na,0,0,ins,1,neu,88030.7286654,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,173
148,1,3,0.000293057512249,124.998860732,0.145734744263,na,0.0401790987132,del,1,sel,88025.3857426,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,376
148,1,3,0.000216950936565,103.535339426,0.172655868107,na,0.0116307678462,ins,1,sel,88025.3857426,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,376
148,1,3,0.000212054428329,na,na,0,0.0135927353096,del,1,neu,88025.3857426,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,376
148,1,3,0.000135145866331,na,na,0,0,ins,1,neu,88025.3857426,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,376
359,1,3,0.000322118423618,131.925189056,0.0964793412734,na,0.0416635611388,del,1,sel,88016.0572932,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,149
359,1,3,0.000211946489852,na,na,0,0.013636002781,del,1,neu,88016.0572932,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,149
359,1,3,0.000175635254278,2.23224622178,0.543516771531,na,0.00481674777454,ins,1,sel,88016.0572932,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,149
359,1,3,0.00013506161245,na,na,0,0,ins,1,neu,88016.0572932,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,149
418,1,3,0.000338903880066,138.583307683,0.180587273075,na,0.0296040247452,del,1,sel,88006.3916642,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,256
418,1,3,0.000212474925756,na,na,0,0.0135468106282,del,1,neu,88006.3916642,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,256
418,1,3,0.000187060500558,148.951720902,0.0518496256074,na,0.0284798008524,ins,1,sel,88006.3916642,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,256
418,1,3,0.000135429912368,na,na,0,0,ins,1,neu,88006.3916642,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,256
145,1,3,0.000290575276154,94.6452877879,0.204586174605,na,0.0231014990206,del,1,sel,88004.3964356,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,289
145,1,3,0.000211973504879,na,na,0,0.0135659251479,del,1,neu,88004.3964356,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,289
145,1,3,0.000174445720603,103.574704117,0.083763726876,na,0.0366101708617,ins,1,sel,88004.3964356,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,289
145,1,3,0.000135104028092,na,na,0,0,ins,1,neu,88004.3964356,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,289
366,1,3,0.000283742588855,117.864009535,0.0832461379003,na,0.0301571688121,del,1,sel,87994.9337432,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,6
366,1,3,0.000212251319813,na,na,0,0.0135694927866,del,1,neu,87994.9337432,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,6
366,1,3,0.000154089136372,0.1,0.001,na,0.00338376047118,ins,1,sel,87994.9337432,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,6
366,1,3,0.000135279579038,na,na,0,0,ins,1,neu,87994.9337432,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,6
265,1,3,0.000332839521411,200.025049758,0.141143609322,na,0.0369468160283,del,1,sel,87981.2095354,sel_ins_e,500,True,indel_continuous_1class,30,NA,90
265,1,3,0.000213540239785,na,na,0,0.0204040616099,del,1,neu,87981.2095354,sel_ins_e,500,True,indel_continuous_1class,30,NA,90
265,1,3,0.000169313540498,86.0445330045,0.0445108157615,na,0,ins,1,sel,87981.2095354,sel_ins_e,500,True,indel_continuous_1class,30,NA,90
265,1,3,0.000137530292388,na,na,0,0.016873768854,ins,1,neu,87981.2095354,sel_ins_e,500,True,indel_continuous_1class,30,NA,90
370,1,3,0.000259739442154,5.85042674903,0.378456292135,na,0,del,1,sel,87977.7037474,sel_del_e,500,True,indel_continuous_1class,30,NA,92
370,1,3,0.000213283101109,na,na,0,0.0198256655827,del,1,neu,87977.7037474,sel_del_e,500,True,indel_continuous_1class,30,NA,92
370,1,3,0.00018650811165,133.728043014,0.0305298848044,na,0.0376478375055,ins,1,sel,87977.7037474,sel_del_e,500,True,indel_continuous_1class,30,NA,92
370,1,3,0.000137046890301,na,na,0,0.0146120482901,ins,1,neu,87977.7037474,sel_del_e,500,True,indel_continuous_1class,30,NA,92
142,1,3,0.00024410881715,0.108194256061,0.001,na,0.034217233988,del,1,sel,87971.5428766,sel_del_shape,500,True,indel_continuous_1class,30,NA,53
142,1,3,0.000215178843754,na,na,0,0.0324049382987,del,1,neu,87971.5428766,sel_del_shape,500,True,indel_continuous_1class,30,NA,53
142,1,3,0.000202014118686,0.114341643247,0.00100115224181,na,0.0723421871116,ins,1,sel,87971.5428766,sel_del_shape,500,True,indel_continuous_1class,30,NA,53
142,1,3,0.000140944836547,na,na,0,0.0450001158383,ins,1,neu,87971.5428766,sel_del_shape,500,True,indel_continuous_1class,30,NA,53
323,1,3,0.00029133192907,0.1,0.001,na,0.0302555025761,del,1,sel,87950.8613358,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,NA,102
323,1,3,0.000210014262251,na,na,0,0.013654897025,del,1,neu,87950.8613358,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,NA,102
323,1,3,0.000198605109946,0.1,0.001,na,0.00193427014487,ins,1,sel,87950.8613358,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,NA,102
323,1,3,0.000133908668948,na,na,0,0.000380845034527,ins,1,neu,87950.8613358,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,NA,102
318,1,3,0.00036743120664,195.261864366,0.107810803186,na,0.0100726927234,del,1,sel,87930.5089642,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,348
318,1,3,0.000221133290939,78.4770709184,0.00209689035595,na,0.00730080176986,ins,1,sel,87930.5089642,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,348
318,1,3,0.000212148423721,na,na,0,0.0135796577872,del,1,neu,87930.5089642,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,348
318,1,3,0.00013521062699,na,na,0,0,ins,1,neu,87930.5089642,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,348
219,1,3,0.000231662270546,28.5160427179,0.150486061429,na,0.036753642218,del,1,sel,87926.5728432,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,15
219,1,3,0.000211928221224,na,na,0,0.0136954492667,del,1,neu,87926.5728432,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,15
219,1,3,0.000170328266057,110.429466723,0.123068022793,na,0.038527372363,ins,1,sel,87926.5728432,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,15
219,1,3,0.000135029073262,na,na,0,0,ins,1,neu,87926.5728432,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,15
367,1,3,0.00026892503413,219.104393429,0.0495968100619,na,0.0153150219875,del,1,sel,87920.5787899,sel_ins_e|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,NA,16
367,1,3,0.00021566665295,na,na,0,0.0266800985295,del,1,neu,87920.5787899,sel_ins_e|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,NA,16
367,1,3,0.000155058274014,0.1,0.001,na,0,ins,1,sel,87920.5787899,sel_ins_e|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,NA,16
367,1,3,0.000140161019136,na,na,0,0.031798546209,ins,1,neu,87920.5787899,sel_ins_e|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,NA,16
297,1,3,0.000309521256733,126.837067986,0.207344533547,na,0.0170003450222,del,1,sel,87919.4828921,sel_ins_e,500,True,indel_continuous_1class,30,NA,318
297,1,3,0.000213551210044,na,na,0,0.0211419541571,del,1,neu,87919.4828921,sel_ins_e,500,True,indel_continuous_1class,30,NA,318
297,1,3,0.000160275149851,966.428984922,0.0373344386669,na,0,ins,1,sel,87919.4828921,sel_ins_e,500,True,indel_continuous_1class,30,NA,318
297,1,3,0.000137584818305,na,na,0,0.0182208583315,ins,1,neu,87919.4828921,sel_ins_e,500,True,indel_continuous_1class,30,NA,318
320,1,3,0.000327864893103,99.1207397888,0.182737473893,na,0.01493091883,del,1,sel,87896.2199098,neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,85
320,1,3,0.000211796058953,na,na,0,0.0137087430514,del,1,neu,87896.2199098,neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,85
320,1,3,0.0001488403135,0.1,2.28253736592,na,0.012684830165,ins,1,sel,87896.2199098,neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,85
320,1,3,0.000134940874696,na,na,0,0,ins,1,neu,87896.2199098,neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,85
62,1,3,0.000292230304875,148.907614867,0.0697580365976,na,0.0145839470698,del,1,sel,87850.6108554,neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,73
62,1,3,0.000212358597367,na,na,0,0.0136724129172,del,1,neu,87850.6108554,neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,73
62,1,3,0.000201055785706,5000,0.00315717954253,na,0.0223442668946,ins,1,sel,87850.6108554,neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,73
62,1,3,0.000135311782907,na,na,0,0,ins,1,neu,87850.6108554,neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,73
247,1,3,0.000360124747557,127.242222695,0.138561425619,na,0.0189404217998,del,1,sel,87841.1639258,,500,True,indel_continuous_1class,30,NA,72
247,1,3,0.000211876177259,na,na,0,0.0139624231236,del,1,neu,87841.1639258,,500,True,indel_continuous_1class,30,NA,72
247,1,3,0.000198676958082,0.153785692095,0.00100444459767,na,0.0256402298498,ins,1,sel,87841.1639258,,500,True,indel_continuous_1class,30,NA,72
247,1,3,0.000134954943943,na,na,0,0.000232277655347,ins,1,neu,87841.1639258,,500,True,indel_continuous_1class,30,NA,72
294,1,3,0.000401951448953,143.690897627,0.258582407291,na,0.0254208001827,del,1,sel,87837.8958458,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,364
294,1,3,0.000238645754879,259.16387303,0.151843959541,na,0.00645370545798,ins,1,sel,87837.8958458,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,364
294,1,3,0.00021283838952,na,na,0,0.013711237759,del,1,neu,87837.8958458,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,364
294,1,3,0.000135602718194,na,na,0,0,ins,1,neu,87837.8958458,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,364
185,1,3,0.0003126414223,225.084569221,0.174896889918,na,0.0257754321849,del,1,sel,87807.6900685,sel_ins_e|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,NA,216
185,1,3,0.000213957847559,na,na,0,0.0197624198606,del,1,neu,87807.6900685,sel_ins_e|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,NA,216
185,1,3,0.00013761347824,na,na,0,0.0150899731368,ins,1,neu,87807.6900685,sel_ins_e|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,NA,216
185,1,3,0.000120279789142,0.1,0.001,na,0,ins,1,sel,87807.6900685,sel_ins_e|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,NA,216
373,1,3,0.000270117555519,0.1,18.2812641329,na,0.0236534451458,del,1,sel,87798.6312052,sel_del_scale|neu_ins_e_1,500,True,indel_continuous_1class,30,NA,123
373,1,3,0.000245187681575,147.288167402,0.141284223927,na,0.0601138348615,ins,1,sel,87798.6312052,sel_del_scale|neu_ins_e_1,500,True,indel_continuous_1class,30,NA,123
373,1,3,0.000212007727964,na,na,0,0.0137897245331,del,1,neu,87798.6312052,sel_del_scale|neu_ins_e_1,500,True,indel_continuous_1class,30,NA,123
373,1,3,0.000135047067585,na,na,0,0,ins,1,neu,87798.6312052,sel_del_scale|neu_ins_e_1,500,True,indel_continuous_1class,30,NA,123
352,1,3,0.000306857232538,353.802879502,0.0993986271948,na,0.00742024980875,del,1,sel,87779.6169333,neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,446
352,1,3,0.000211779336217,na,na,0,0.013683943523,del,1,neu,87779.6169333,neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,446
352,1,3,0.000171153939137,0.1,0.00103688196118,na,0.00104347194224,ins,1,sel,87779.6169333,neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,446
352,1,3,0.000134937961567,na,na,0,0,ins,1,neu,87779.6169333,neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,446
248,1,3,0.000301474447246,334.598348748,0.14201169083,na,0.0441802202525,del,1,sel,87759.9226191,,500,True,indel_continuous_1class,30,NA,17
248,1,3,0.000254115077615,284.186649302,0.133554712313,na,0.0529082128226,ins,1,sel,87759.9226191,,500,True,indel_continuous_1class,30,NA,17
248,1,3,0.000215520859922,na,na,0,0.0301087633455,del,1,neu,87759.9226191,,500,True,indel_continuous_1class,30,NA,17
248,1,3,0.000140612676153,na,na,0,0.0392718608944,ins,1,neu,87759.9226191,,500,True,indel_continuous_1class,30,NA,17
277,1,3,0.000419435188959,115.702932493,0.252840309417,na,0.0193858139507,del,1,sel,87752.439288,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,373
277,1,3,0.000212224981185,na,na,0,0.013532307664,del,1,neu,87752.439288,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,373
277,1,3,0.000170461926678,8.29865693509,0.377268052932,na,0.00608708517605,ins,1,sel,87752.439288,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,373
277,1,3,0.000135275441711,na,na,0,0,ins,1,neu,87752.439288,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,373
227,1,3,0.000354181889207,71.7786708015,0.236563777667,na,0.0222628936608,del,1,sel,87748.495278,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,249
227,1,3,0.000212405030386,na,na,0,0.0136521829487,del,1,neu,87748.495278,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,249
227,1,3,0.000171500761144,150.390528365,0.03339278475,na,0.0436633002876,ins,1,sel,87748.495278,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,249
227,1,3,0.000135348329307,na,na,0,0,ins,1,neu,87748.495278,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,249
185,1,3,0.000268091948518,7.19995327689,0.245420455483,na,0.0305397090462,del,1,sel,87741.3093558,sel_ins_e,500,True,indel_continuous_1class,30,NA,396
185,1,3,0.000213881894603,na,na,0,0.0237245316478,del,1,neu,87741.3093558,sel_ins_e,500,True,indel_continuous_1class,30,NA,396
185,1,3,0.000186619061381,109.197015987,0.0786262968211,na,0,ins,1,sel,87741.3093558,sel_ins_e,500,True,indel_continuous_1class,30,NA,396
185,1,3,0.000138416721494,na,na,0,0.0248240539761,ins,1,neu,87741.3093558,sel_ins_e,500,True,indel_continuous_1class,30,NA,396
489,1,3,0.000266762414461,44.8435845093,0.148250905204,na,0.0413531893464,del,1,sel,87706.3367131,,500,True,indel_continuous_1class,30,NA,4
489,1,3,0.000212793945663,na,na,0,0.0193866327485,del,1,neu,87706.3367131,,500,True,indel_continuous_1class,30,NA,4
489,1,3,0.000160498815134,20.529157865,0.106397709651,na,0.0077241047647,ins,1,sel,87706.3367131,,500,True,indel_continuous_1class,30,NA,4
489,1,3,0.000136658520276,na,na,0,0.0136180517726,ins,1,neu,87706.3367131,,500,True,indel_continuous_1class,30,NA,4
282,1,3,0.000296246758196,1.31657177996,2.08559969076,na,0.0307366417635,del,1,sel,87690.1455611,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,297
282,1,3,0.000211089831941,na,na,0,0.0137898057361,del,1,neu,87690.1455611,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,297
282,1,3,0.00018963383284,5.00094374468,0.462899280999,na,0.0400808051827,ins,1,sel,87690.1455611,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,297
282,1,3,0.000134467095492,na,na,0,0,ins,1,neu,87690.1455611,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,297
92,1,3,0.000297061815495,116.7611071,0.132655891867,na,0.0266914971566,del,1,sel,87634.4524471,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,290
92,1,3,0.00021232366999,na,na,0,0.0133129362866,del,1,neu,87634.4524471,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,290
92,1,3,0.000205413665856,92.3368094658,0.122421510707,na,0.0152418168753,ins,1,sel,87634.4524471,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,290
92,1,3,0.000135416050954,na,na,0,0,ins,1,neu,87634.4524471,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,290
171,1,3,0.000222075323639,72.3067850859,0.131991309832,na,0.0700375816895,del,1,sel,87630.5521009,,500,True,indel_continuous_1class,30,NA,96
171,1,3,0.000218525449079,na,na,0,0.0452036062188,del,1,neu,87630.5521009,,500,True,indel_continuous_1class,30,NA,96
171,1,3,0.000145656236388,na,na,0,0.0738398467783,ins,1,neu,87630.5521009,,500,True,indel_continuous_1class,30,NA,96
171,1,3,0.000137211107762,0.734601243101,0.676083321483,na,0.0759612856002,ins,1,sel,87630.5521009,,500,True,indel_continuous_1class,30,NA,96
198,1,3,0.000351534869724,126.728400436,0.239410025615,na,0.0166977825128,del,1,sel,87621.0764265,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,210
198,1,3,0.000213008644684,99.8104554622,0.157196667425,na,0.0585444603537,ins,1,sel,87621.0764265,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,210
198,1,3,0.000212519627059,na,na,0,0.0133473923186,del,1,neu,87621.0764265,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,210
198,1,3,0.00013552914602,na,na,0,0,ins,1,neu,87621.0764265,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,210
2,1,3,0.000243845488104,1.3337666719,2.12931976195,na,0.0252397233238,del,1,sel,87595.7824567,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,405
2,1,3,0.000211569178909,na,na,0,0.0136507692916,del,1,neu,87595.7824567,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,405
2,1,3,0.0002045154785,20.4238808107,0.294790420647,na,0.0496941336482,ins,1,sel,87595.7824567,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,405
2,1,3,0.000134816079726,na,na,0,0,ins,1,neu,87595.7824567,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,405
369,1,3,0.000265634165592,118.861466101,0.024894746749,na,0.0486202680649,del,1,sel,87554.4065531,sel_ins_scale,500,True,indel_continuous_1class,30,NA,52
369,1,3,0.000218696021342,na,na,0,0.0451701064518,del,1,neu,87554.4065531,sel_ins_scale,500,True,indel_continuous_1class,30,NA,52
369,1,3,0.000203701047058,0.1,0.0010059789084,na,0.0440608810335,ins,1,sel,87554.4065531,sel_ins_scale,500,True,indel_continuous_1class,30,NA,52
369,1,3,0.000145843661819,na,na,0,0.074054702995,ins,1,neu,87554.4065531,sel_ins_scale,500,True,indel_continuous_1class,30,NA,52
152,1,3,0.000281126820747,75.0802460728,0.212110554758,na,0.02801338839,del,1,sel,87543.7343488,sel_ins_e,500,True,indel_continuous_1class,30,NA,247
152,1,3,0.000212316745588,na,na,0,0.0160374855686,del,1,neu,87543.7343488,sel_ins_e,500,True,indel_continuous_1class,30,NA,247
152,1,3,0.0001357125591,na,na,0,0.00559736733629,ins,1,neu,87543.7343488,sel_ins_e,500,True,indel_continuous_1class,30,NA,247
152,1,3,0.000127234073002,76.1474645828,0.0156773378609,na,0,ins,1,sel,87543.7343488,sel_ins_e,500,True,indel_continuous_1class,30,NA,247
402,1,3,0.000298902756711,123.452830262,0.0647822310245,na,0,del,1,sel,87531.3977505,sel_del_e,500,True,indel_continuous_1class,30,NA,175
402,1,3,0.000257304877562,181.602789353,0.0773928903925,na,0.0210214159384,ins,1,sel,87531.3977505,sel_del_e,500,True,indel_continuous_1class,30,NA,175
402,1,3,0.000213073228458,na,na,0,0.017541968892,del,1,neu,87531.3977505,sel_del_e,500,True,indel_continuous_1class,30,NA,175
402,1,3,0.00013655935104,na,na,0,0.00953481150782,ins,1,neu,87531.3977505,sel_del_e,500,True,indel_continuous_1class,30,NA,175
251,1,3,0.000253347986537,132.249212679,0.0507478826259,na,0.0638362743823,del,1,sel,87506.5454896,r_19|sel_ins_scale,500,True,indel_continuous_1class,30,NA,100
251,1,3,0.00021903718017,na,na,0,0.0454779560579,del,1,neu,87506.5454896,r_19|sel_ins_scale,500,True,indel_continuous_1class,30,NA,100
251,1,3,0.000165398640644,0.1,0.717836442169,na,0.0858122895,ins,1,sel,87506.5454896,r_19|sel_ins_scale,500,True,indel_continuous_1class,30,NA,100
251,1,3,0.000146106367701,na,na,0,0.0746550389213,ins,1,neu,87506.5454896,r_19|sel_ins_scale,500,True,indel_continuous_1class,30,NA,100
41,1,3,0.000399487654696,116.817263223,0.269992428417,na,0.0214512189638,del,1,sel,87468.1854285,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,367
41,1,3,0.000267718904575,220.551154623,0.178854764364,na,0.0266716341738,ins,1,sel,87468.1854285,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,367
41,1,3,0.000212053611769,na,na,0,0.0136201273139,del,1,neu,87468.1854285,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,367
41,1,3,0.000135135615351,na,na,0,0,ins,1,neu,87468.1854285,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,367
234,1,3,0.000424374367581,407.64730359,0.190101021756,na,0.0181447763271,del,1,sel,87453.7239693,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,82
234,1,3,0.000222986400511,128.621956432,0.150279193673,na,0.0320518954858,ins,1,sel,87453.7239693,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,82
234,1,3,0.000212317365229,na,na,0,0.0137122968764,del,1,neu,87453.7239693,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,82
234,1,3,0.000135270803666,na,na,0,0,ins,1,neu,87453.7239693,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,82
343,1,3,0.000218946771669,na,na,0,0.0455277880304,del,1,neu,87407.2556179,r_19,500,True,indel_continuous_1class,30,NA,87
343,1,3,0.00020856173109,399.365419845,0.0687375446466,na,0.0605072839449,del,1,sel,87407.2556179,r_19,500,True,indel_continuous_1class,30,NA,87
343,1,3,0.000166091038221,90.3169079311,0.143404189174,na,0.0347066893048,ins,1,sel,87407.2556179,r_19,500,True,indel_continuous_1class,30,NA,87
343,1,3,0.000146035995655,na,na,0,0.0746845506024,ins,1,neu,87407.2556179,r_19,500,True,indel_continuous_1class,30,NA,87
433,1,3,0.000233119091525,0.104427780431,12.2574211692,na,0.0313523539266,del,1,sel,87398.3406799,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,374
433,1,3,0.000211223063608,na,na,0,0.0135808779333,del,1,neu,87398.3406799,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,374
433,1,3,0.00019122445685,20.3174070946,0.246994558058,na,0.0305556024027,ins,1,sel,87398.3406799,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,374
433,1,3,0.000134620166905,na,na,0,0,ins,1,neu,87398.3406799,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,374
77,1,3,0.000299010080339,129.892046234,0.141820811077,na,0.0310308947047,del,1,sel,87394.4929465,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,2
77,1,3,0.000218278081305,11.0393966413,0.334393813219,na,0.00192025614965,ins,1,sel,87394.4929465,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,2
77,1,3,0.000212164821696,na,na,0,0.0136887649467,del,1,neu,87394.4929465,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,2
77,1,3,0.000135182909815,na,na,0,0,ins,1,neu,87394.4929465,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,2
80,1,3,0.000340228013047,724.690520906,0.122398094232,na,0.0175773932374,del,1,sel,87355.0381371,sel_ins_scale,500,True,indel_continuous_1class,30,NA,91
80,1,3,0.00021177716721,na,na,0,0.0142441662271,del,1,neu,87355.0381371,sel_ins_scale,500,True,indel_continuous_1class,30,NA,91
80,1,3,0.000161728094883,0.1,0.0345164865537,na,0.0658281428589,ins,1,sel,87355.0381371,sel_ins_scale,500,True,indel_continuous_1class,30,NA,91
80,1,3,0.000135036757817,na,na,0,0.00135856870734,ins,1,neu,87355.0381371,sel_ins_scale,500,True,indel_continuous_1class,30,NA,91
481,1,3,0.000271610719373,131.940308331,0.0720605897536,na,0.0582238415101,del,1,sel,87348.673714,,500,True,indel_continuous_1class,30,NA,358
481,1,3,0.000218898090161,na,na,0,0.0454854221487,del,1,neu,87348.673714,,500,True,indel_continuous_1class,30,NA,358
481,1,3,0.000180153558287,0.100415083503,1.41943830011,na,0.0694392323849,ins,1,sel,87348.673714,,500,True,indel_continuous_1class,30,NA,358
