run,imp,exit_code,theta,scale,shape,gamma,e,var_type,site_class,sel_type,lnL,boundaries_hit,searches,converged,model,params,window
99,1,3,0.000263437209745,0.1,0.001,na,0.0629846818582,del,1,sel,85119.3873838,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,410
99,1,3,0.000177038498828,na,na,0,0.0783342464077,ins,1,neu,85119.3873838,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,410
99,1,3,0.000177038498828,0.1,0.001,na,0.0487750141894,ins,1,sel,85119.3873838,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,410
407,1,3,0.000265813714745,na,na,0,0.0433800484776,del,1,neu,85111.4696874,r_19,500,True,indel_continuous_1class_equal_t,28,324
407,1,3,0.000265813714745,0.853875234992,0.4211302992,na,0.0418935296927,del,1,sel,85111.4696874,r_19,500,True,indel_continuous_1class_equal_t,28,324
407,1,3,0.000174701518396,na,na,0,0.0749019628745,ins,1,neu,85111.4696874,r_19,500,True,indel_continuous_1class_equal_t,28,324
407,1,3,0.000174701518396,0.100080965727,0.297048967614,na,0.0570358000476,ins,1,sel,85111.4696874,r_19,500,True,indel_continuous_1class_equal_t,28,324
108,1,3,0.000264933252774,na,na,0,0.0442035094383,del,1,neu,85098.3254814,r_19|sel_del_scale|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,214
108,1,3,0.000264933252774,0.1,9.53276038854,na,0.04770814502,del,1,sel,85098.3254814,r_19|sel_del_scale|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,214
108,1,3,0.000174083923363,na,na,0,0.0762314778779,ins,1,neu,85098.3254814,r_19|sel_del_scale|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,214
108,1,3,0.000174083923363,0.1,1.52745896234,na,0.0564570088591,ins,1,sel,85098.3254814,r_19|sel_del_scale|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,214
157,1,3,0.00026207851277,na,na,0,0.0443297793012,del,1,neu,85093.2318818,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,316
157,1,3,0.00026207851277,0.85446001622,1.67803039796,na,0.0489211904477,del,1,sel,85093.2318818,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,316
157,1,3,0.000171849769576,na,na,0,0.0761562961623,ins,1,neu,85093.2318818,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,316
157,1,3,0.000171849769576,0.1,0.410761373533,na,0.0676875594143,ins,1,sel,85093.2318818,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,316
179,1,3,0.000254511190044,na,na,0,0.0129133719729,del,1,neu,85091.2672003,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,119
179,1,3,0.000254511190044,18.5777108844,0.170357075207,na,0.0354070728968,del,1,sel,85091.2672003,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,119
179,1,3,0.000159152030045,na,na,0,0,ins,1,neu,85091.2672003,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,119
179,1,3,0.000159152030045,32.7867433262,0.0611193233799,na,0.0171786029541,ins,1,sel,85091.2672003,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,119
56,1,3,0.000264667912548,na,na,0,0.0442518546986,del,1,neu,85075.622244,r_19,500,True,indel_continuous_1class_equal_t,28,125
56,1,3,0.000264667912548,3.13402035888,0.605185266803,na,0.0571758741999,del,1,sel,85075.622244,r_19,500,True,indel_continuous_1class_equal_t,28,125
56,1,3,0.000174009100824,na,na,0,0.0762369268795,ins,1,neu,85075.622244,r_19,500,True,indel_continuous_1class_equal_t,28,125
56,1,3,0.000174009100824,0.166333118899,5.10067504788,na,0.0795437650093,ins,1,sel,85075.622244,r_19,500,True,indel_continuous_1class_equal_t,28,125
2,1,3,0.000261213304637,na,na,0,0.0444969215557,del,1,neu,85046.610228,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,306
2,1,3,0.000261213304637,12.7462683616,0.151792583498,na,0.0607628233199,del,1,sel,85046.610228,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,306
2,1,3,0.000171961458001,na,na,0,0.076904989495,ins,1,neu,85046.610228,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,306
2,1,3,0.000171961458001,0.1,5.71048878584,na,0.0699776059709,ins,1,sel,85046.610228,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,306
168,1,3,0.000263560401451,na,na,0,0.0439307632088,del,1,neu,85040.8411969,r_19,500,True,indel_continuous_1class_equal_t,28,220
168,1,3,0.000263560401451,13.1853824205,0.232497850715,na,0.0546892213876,del,1,sel,85040.8411969,r_19,500,True,indel_continuous_1class_equal_t,28,220
168,1,3,0.000173043372396,na,na,0,0.0755665797522,ins,1,neu,85040.8411969,r_19,500,True,indel_continuous_1class_equal_t,28,220
168,1,3,0.000173043372396,1.80798003152,0.319042447015,na,0.0761014801257,ins,1,sel,85040.8411969,r_19,500,True,indel_continuous_1class_equal_t,28,220
284,1,3,0.00025384664917,na,na,0,0.0128504808439,del,1,neu,85026.4547195,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,326
284,1,3,0.00025384664917,3.8796901606,0.57757141606,na,0.0114497844626,del,1,sel,85026.4547195,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,326
284,1,3,0.00015869860827,na,na,0,0,ins,1,neu,85026.4547195,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,326
284,1,3,0.00015869860827,128.609824954,0.0107696220573,na,0.0322902539734,ins,1,sel,85026.4547195,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,326
201,1,3,0.000263590581624,na,na,0,0.0439390028353,del,1,neu,85026.2652626,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,278
201,1,3,0.000263590581624,0.1,0.001,na,0.062470127213,del,1,sel,85026.2652626,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,278
201,1,3,0.000176685456269,na,na,0,0.078074406448,ins,1,neu,85026.2652626,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,278
201,1,3,0.000176685456269,0.1,0.001,na,0.0672087254895,ins,1,sel,85026.2652626,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,278
324,1,3,0.000261252099853,na,na,0,0.0430999537699,del,1,neu,84997.7796978,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,109
324,1,3,0.000261252099853,0.1,0.001,na,0.0740177753274,del,1,sel,84997.7796978,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,109
324,1,3,0.00017512867468,na,na,0,0.0765139405846,ins,1,neu,84997.7796978,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,109
324,1,3,0.00017512867468,0.1,0.001,na,0.10305777852,ins,1,sel,84997.7796978,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,109
392,1,3,0.000265888770143,na,na,0,0.0448840758488,del,1,neu,84994.3158636,r_19|sel_del_scale|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,3
392,1,3,0.000265888770143,0.1,14.6622318291,na,0.0315104188046,del,1,sel,84994.3158636,r_19|sel_del_scale|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,3
392,1,3,0.000174030299344,na,na,0,0.0768928212718,ins,1,neu,84994.3158636,r_19|sel_del_scale|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,3
392,1,3,0.000174030299344,0.1,0.908541063123,na,0.0492531058784,ins,1,sel,84994.3158636,r_19|sel_del_scale|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,3
431,1,3,0.000263938542516,na,na,0,0.0439074260276,del,1,neu,84990.0323805,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,117
431,1,3,0.000263938542516,1.75969014343,0.677958335827,na,0.0449629665517,del,1,sel,84990.0323805,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,117
431,1,3,0.000174125858176,na,na,0,0.0761540683578,ins,1,neu,84990.0323805,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,117
431,1,3,0.000174125858176,0.1,0.00100046798069,na,0.0711114347882,ins,1,sel,84990.0323805,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,117
322,1,3,0.000262092714903,na,na,0,0.0447174402894,del,1,neu,84985.5121336,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,274
322,1,3,0.000262092714903,31.0948393103,0.172766072963,na,0.0377731147127,del,1,sel,84985.5121336,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,274
322,1,3,0.000172325740837,na,na,0,0.0771208983459,ins,1,neu,84985.5121336,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,274
322,1,3,0.000172325740837,0.1,3.9173040922,na,0.0782100043547,ins,1,sel,84985.5121336,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,274
132,1,3,0.000262050308301,na,na,0,0.0434733433026,del,1,neu,84969.3828248,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,173
132,1,3,0.000262050308301,17.023115951,0.0122747517784,na,0.0739217489533,del,1,sel,84969.3828248,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,173
132,1,3,0.000174495107725,na,na,0,0.0763787498419,ins,1,neu,84969.3828248,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,173
132,1,3,0.000174495107725,0.1,0.001,na,0.0745674279505,ins,1,sel,84969.3828248,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,173
379,1,3,0.000262798040469,na,na,0,0.0439560075382,del,1,neu,84967.4643186,r_19,500,True,indel_continuous_1class_equal_t,28,376
379,1,3,0.000262798040469,40.9922101547,0.134128882064,na,0.0621191698579,del,1,sel,84967.4643186,r_19,500,True,indel_continuous_1class_equal_t,28,376
379,1,3,0.000172965851005,na,na,0,0.0759187186338,ins,1,neu,84967.4643186,r_19,500,True,indel_continuous_1class_equal_t,28,376
379,1,3,0.000172965851005,7.2501231578,0.210784261288,na,0.0570959605327,ins,1,sel,84967.4643186,r_19,500,True,indel_continuous_1class_equal_t,28,376
178,1,3,0.000263536517339,na,na,0,0.0442470573571,del,1,neu,84958.2063653,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,149
178,1,3,0.000263536517339,3.33939569616,0.0748230280488,na,0.061955911166,del,1,sel,84958.2063653,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,149
178,1,3,0.000173020214647,na,na,0,0.076186084887,ins,1,neu,84958.2063653,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,149
178,1,3,0.000173020214647,0.1,5.26307182686,na,0.0603214798121,ins,1,sel,84958.2063653,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,149
461,1,3,0.000253836112962,na,na,0,0.0128883168572,del,1,neu,84948.7441615,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,289
461,1,3,0.000253836112962,34.4333985358,0.217448166372,na,0.0217652685172,del,1,sel,84948.7441615,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,289
461,1,3,0.000158844817186,na,na,0,0,ins,1,neu,84948.7441615,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,289
461,1,3,0.000158844817186,21.6118311605,0.0855881964873,na,0.0349788544104,ins,1,sel,84948.7441615,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,289
445,1,3,0.000263934082663,na,na,0,0.043847051712,del,1,neu,84948.5376004,r_19,500,True,indel_continuous_1class_equal_t,28,256
445,1,3,0.000263934082663,15.5455780629,0.180944364701,na,0.0581296888315,del,1,sel,84948.5376004,r_19,500,True,indel_continuous_1class_equal_t,28,256
445,1,3,0.000173080599945,na,na,0,0.0753156357831,ins,1,neu,84948.5376004,r_19,500,True,indel_continuous_1class_equal_t,28,256
445,1,3,0.000173080599945,2.22680188302,0.0401063350437,na,0.0679558059726,ins,1,sel,84948.5376004,r_19,500,True,indel_continuous_1class_equal_t,28,256
351,1,3,0.000254359237977,na,na,0,0.013916338881,del,1,neu,84938.6174261,sel_ins_e,500,True,indel_continuous_1class_equal_t,28,6
351,1,3,0.000254359237977,56.901679268,0.0501797420384,na,0.0309277841833,del,1,sel,84938.6174261,sel_ins_e,500,True,indel_continuous_1class_equal_t,28,6
351,1,3,0.000158800192422,na,na,0,0.00160798921738,ins,1,neu,84938.6174261,sel_ins_e,500,True,indel_continuous_1class_equal_t,28,6
351,1,3,0.000158800192422,184.578798482,0.00669995971665,na,0,ins,1,sel,84938.6174261,sel_ins_e,500,True,indel_continuous_1class_equal_t,28,6
109,1,3,0.00025664376475,na,na,0,0.0217794531408,del,1,neu,84924.7539168,sel_ins_e,500,True,indel_continuous_1class_equal_t,28,90
109,1,3,0.00025664376475,4.84115120792,0.322529671069,na,0.0377780824839,del,1,sel,84924.7539168,sel_ins_e,500,True,indel_continuous_1class_equal_t,28,90
109,1,3,0.000162710863749,na,na,0,0.0224259919933,ins,1,neu,84924.7539168,sel_ins_e,500,True,indel_continuous_1class_equal_t,28,90
109,1,3,0.000162710863749,48.3608057723,0.029939663796,na,0,ins,1,sel,84924.7539168,sel_ins_e,500,True,indel_continuous_1class_equal_t,28,90
299,1,3,0.000261777077019,na,na,0,0.0443684570106,del,1,neu,84921.4496661,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,92
299,1,3,0.000261777077019,4.82577622051,0.368159638475,na,0.027410579159,del,1,sel,84921.4496661,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,92
299,1,3,0.00017294167321,na,na,0,0.0769466789815,ins,1,neu,84921.4496661,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,92
299,1,3,0.00017294167321,0.1,0.001,na,0.0693890699998,ins,1,sel,84921.4496661,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,92
93,1,3,0.000259254949003,na,na,0,0.0428761377865,del,1,neu,84905.361973,sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,53
93,1,3,0.000259254949003,131.559473227,0.0028334481059,na,0.0572275771987,del,1,sel,84905.361973,sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,53
93,1,3,0.000174323742185,na,na,0,0.076359499225,ins,1,neu,84905.361973,sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,53
93,1,3,0.000174323742185,0.1,0.00100110671384,na,0.0806112328408,ins,1,sel,84905.361973,sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,53
386,1,3,0.000252883831091,na,na,0,0.0128777868833,del,1,neu,84870.6685584,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,15
386,1,3,0.000252883831091,118.225242046,0.118538328284,na,0.0345214223546,del,1,sel,84870.6685584,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,15
386,1,3,0.00015837578396,na,na,0,0,ins,1,neu,84870.6685584,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,15
386,1,3,0.00015837578396,86.3339814772,0.100910529221,na,0.0362125704225,ins,1,sel,84870.6685584,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,15
437,1,3,0.000262638945161,na,na,0,0.0432595972027,del,1,neu,84867.9715296,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,102
437,1,3,0.000262638945161,0.1,0.001,na,0.0658368226427,del,1,sel,84867.9715296,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,102
437,1,3,0.000173676771878,na,na,0,0.0752650065979,ins,1,neu,84867.9715296,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,102
437,1,3,0.000173676771878,0.1,0.001,na,0.0643597627765,ins,1,sel,84867.9715296,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,102
403,1,3,0.000257732529032,na,na,0,0.0267971025764,del,1,neu,84864.6924692,sel_ins_e,500,True,indel_continuous_1class_equal_t,28,16
403,1,3,0.000257732529032,197.942604029,0.0351338850837,na,0.0173183811051,del,1,sel,84864.6924692,sel_ins_e,500,True,indel_continuous_1class_equal_t,28,16
403,1,3,0.000164557108926,na,na,0,0.0345879841133,ins,1,neu,84864.6924692,sel_ins_e,500,True,indel_continuous_1class_equal_t,28,16
403,1,3,0.000164557108926,182.087981509,0.0181249969595,na,0,ins,1,sel,84864.6924692,sel_ins_e,500,True,indel_continuous_1class_equal_t,28,16
435,1,3,0.000255789782311,na,na,0,0.0214310723576,del,1,neu,84863.6409532,sel_ins_e,500,True,indel_continuous_1class_equal_t,28,318
435,1,3,0.000255789782311,26.5893168952,0.245351458512,na,0.0171924458107,del,1,sel,84863.6409532,sel_ins_e,500,True,indel_continuous_1class_equal_t,28,318
435,1,3,0.000162008180905,na,na,0,0.0211865407521,ins,1,neu,84863.6409532,sel_ins_e,500,True,indel_continuous_1class_equal_t,28,318
435,1,3,0.000162008180905,813.282419588,0.0414226792123,na,0,ins,1,sel,84863.6409532,sel_ins_e,500,True,indel_continuous_1class_equal_t,28,318
75,1,3,0.000265254596842,na,na,0,0.0436783412536,del,1,neu,84843.3526822,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,348
75,1,3,0.000265254596842,0.1,0.001,na,0.058950743788,del,1,sel,84843.3526822,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,348
75,1,3,0.000178032853747,na,na,0,0.0777626157501,ins,1,neu,84843.3526822,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,348
75,1,3,0.000178032853747,0.1,0.001,na,0.0421297633116,ins,1,sel,84843.3526822,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,348
476,1,3,0.000254392426335,na,na,0,0.0134183304428,del,1,neu,84838.8120484,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,85
476,1,3,0.000254392426335,7.59266373058,0.277213266268,na,0.0142934390111,del,1,sel,84838.8120484,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,85
476,1,3,0.000158553029368,na,na,0,0,ins,1,neu,84838.8120484,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,85
476,1,3,0.000158553029368,566.225354106,0.0193714429145,na,0.0109235775989,ins,1,sel,84838.8120484,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,85
168,1,3,0.000262624240439,na,na,0,0.043682120352,del,1,neu,84785.6066571,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,73
168,1,3,0.000262624240439,93.449302241,0.00935499883035,na,0.0516189278632,del,1,sel,84785.6066571,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,73
168,1,3,0.000175828010537,na,na,0,0.0774297874475,ins,1,neu,84785.6066571,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,73
168,1,3,0.000175828010537,0.1,0.001,na,0.0620058591818,ins,1,sel,84785.6066571,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,73
101,1,3,0.000265858727264,na,na,0,0.0443578641974,del,1,neu,84775.9417943,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,364
101,1,3,0.000265858727264,8.56586941449,0.337930662316,na,0.0460488496635,del,1,sel,84775.9417943,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,364
101,1,3,0.000174210010013,na,na,0,0.0761491616756,ins,1,neu,84775.9417943,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,364
101,1,3,0.000174210010013,0.1,9.51148683335,na,0.0410068472699,ins,1,sel,84775.9417943,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,364
54,1,3,0.000264006786338,na,na,0,0.0442775198805,del,1,neu,84770.0957603,sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,72
54,1,3,0.000264006786338,0.102326318943,0.00110914014726,na,0.0625643142712,del,1,sel,84770.0957603,sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,72
54,1,3,0.000176114052359,na,na,0,0.0778816797168,ins,1,neu,84770.0957603,sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,72
54,1,3,0.000176114052359,0.1,0.001,na,0.0578711592185,ins,1,sel,84770.0957603,sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,72
371,1,3,0.000255341069605,na,na,0,0.0204945621729,del,1,neu,84748.9666928,sel_ins_e,500,True,indel_continuous_1class_equal_t,28,216
371,1,3,0.000255341069605,32.3814463438,0.215337367638,na,0.0362092011822,del,1,sel,84748.9666928,sel_ins_e,500,True,indel_continuous_1class_equal_t,28,216
371,1,3,0.000160819822254,na,na,0,0.0180119339843,ins,1,neu,84748.9666928,sel_ins_e,500,True,indel_continuous_1class_equal_t,28,216
371,1,3,0.000160819822254,210.124308405,0.0959493122297,na,0,ins,1,sel,84748.9666928,sel_ins_e,500,True,indel_continuous_1class_equal_t,28,216
233,1,3,0.000263669606187,na,na,0,0.0447048419935,del,1,neu,84738.4083956,r_19|sel_del_scale|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,123
233,1,3,0.000263669606187,0.1,14.6457555387,na,0.0448608944983,del,1,sel,84738.4083956,r_19|sel_del_scale|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,123
233,1,3,0.000173922241441,na,na,0,0.0774874757167,ins,1,neu,84738.4083956,r_19|sel_del_scale|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,123
233,1,3,0.000173922241441,0.1,1.17913415861,na,0.0864741519502,ins,1,sel,84738.4083956,r_19|sel_del_scale|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,123
475,1,3,0.000261254472683,na,na,0,0.0442668125364,del,1,neu,84722.7801419,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,446
475,1,3,0.000261254472683,5.33886183591,0.276108754985,na,0.0461237416523,del,1,sel,84722.7801419,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,446
475,1,3,0.000172603673003,na,na,0,0.0769558206641,ins,1,neu,84722.7801419,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,446
475,1,3,0.000172603673003,0.1,0.001,na,0.0444967031266,ins,1,sel,84722.7801419,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,446
254,1,3,0.000262664620715,na,na,0,0.0444435752166,del,1,neu,84700.8795993,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,17
254,1,3,0.000262664620715,49.8702201687,0.181440286868,na,0.054737596777,del,1,sel,84700.8795993,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,17
254,1,3,0.000173852790606,na,na,0,0.0774490322041,ins,1,neu,84700.8795993,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,17
254,1,3,0.000173852790606,0.1,5.49602237195,na,0.0661122445557,ins,1,sel,84700.8795993,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,17
490,1,3,0.000256246669274,na,na,0,0.0134034201893,del,1,neu,84689.8235095,neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,249
490,1,3,0.000256246669274,1.69591161927,0.955707470027,na,0.0177637645734,del,1,sel,84689.8235095,neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,249
490,1,3,0.000159688433861,na,na,0,0,ins,1,neu,84689.8235095,neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,249
490,1,3,0.000159688433861,0.1,0.0010514890174,na,0.0481967501878,ins,1,sel,84689.8235095,neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,249
361,1,3,0.00026562017598,na,na,0,0.0440174873491,del,1,neu,84688.9845717,r_19,500,True,indel_continuous_1class_equal_t,28,373
361,1,3,0.00026562017598,3.29619366789,0.43638538534,na,0.0364636901133,del,1,sel,84688.9845717,r_19,500,True,indel_continuous_1class_equal_t,28,373
361,1,3,0.000173163741311,na,na,0,0.0749989445233,ins,1,neu,84688.9845717,r_19,500,True,indel_continuous_1class_equal_t,28,373
361,1,3,0.000173163741311,4.947280217,0.439000787728,na,0.0483258377683,ins,1,sel,84688.9845717,r_19,500,True,indel_continuous_1class_equal_t,28,373
387,1,3,0.000261674822905,na,na,0,0.0436009137668,del,1,neu,84685.347218,r_19,500,True,indel_continuous_1class_equal_t,28,396
387,1,3,0.000261674822905,1.70730233808,0.538930368279,na,0.0474412390993,del,1,sel,84685.347218,r_19,500,True,indel_continuous_1class_equal_t,28,396
387,1,3,0.000171841774581,na,na,0,0.0751370635671,ins,1,neu,84685.347218,r_19,500,True,indel_continuous_1class_equal_t,28,396
387,1,3,0.000171841774581,19.0614317415,0.0570586359914,na,0.0361432472296,ins,1,sel,84685.347218,r_19,500,True,indel_continuous_1class_equal_t,28,396
120,1,3,0.000254478109805,na,na,0,0.0200551751463,del,1,neu,84650.7276408,,500,True,indel_continuous_1class_equal_t,28,4
120,1,3,0.000254478109805,20.7506333812,0.172881463108,na,0.0418298839472,del,1,sel,84650.7276408,,500,True,indel_continuous_1class_equal_t,28,4
120,1,3,0.000160873051333,na,na,0,0.017596870178,ins,1,neu,84650.7276408,,500,True,indel_continuous_1class_equal_t,28,4
120,1,3,0.000160873051333,24.1577204244,0.0935794494313,na,0.0101773509411,ins,1,sel,84650.7276408,,500,True,indel_continuous_1class_equal_t,28,4
24,1,3,0.000263288385527,na,na,0,0.0446960658652,del,1,neu,84631.2382651,r_19|sel_del_scale|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,297
24,1,3,0.000263288385527,0.1,16.0790867932,na,0.0489361807222,del,1,sel,84631.2382651,r_19|sel_del_scale|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,297
24,1,3,0.000172506999691,na,na,0,0.0767053226314,ins,1,neu,84631.2382651,r_19|sel_del_scale|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,297
24,1,3,0.000172506999691,0.1,8.3658292032,na,0.0633792100394,ins,1,sel,84631.2382651,r_19|sel_del_scale|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,297
46,1,3,0.000263223957702,na,na,0,0.043014819129,del,1,neu,84577.2957258,,500,True,indel_continuous_1class_equal_t,28,290
46,1,3,0.000263223957702,46.9409883356,0.0972227178425,na,0.0495528191799,del,1,sel,84577.2957258,,500,True,indel_continuous_1class_equal_t,28,290
46,1,3,0.000172995453807,na,na,0,0.0740392660324,ins,1,neu,84577.2957258,,500,True,indel_continuous_1class_equal_t,28,290
46,1,3,0.000172995453807,8.8271958312,0.0778951940135,na,0.0603928917529,ins,1,sel,84577.2957258,,500,True,indel_continuous_1class_equal_t,28,290
